date,cash,position,portfolio_value,close,signal,daily_return
2017-03-16,4163362.550000012,18774803,140656180.36,7.27,buy,0.0
2017-03-17,4163362.550000012,18774803,140280684.3,7.25,hold,-0.00266960228152752
2017-03-20,142158164.6,0,142158164.6,7.27,sell,0.013383740672271457
2017-03-21,142158164.6,0,142158164.6,6.95,sell,0.0
2017-03-22,142158164.6,0,142158164.6,7.08,sell,0.0
2017-03-23,142158164.6,0,142158164.6,7.03,sell,0.0
2017-03-24,142158164.6,0,142158164.6,7.06,sell,0.0
2017-03-27,4264747.800000012,19421608,142158164.6,7.1,buy,0.0
2017-03-28,4264747.800000012,19421608,144877189.72000003,7.24,buy,0.01912676016640155
2017-03-29,4264747.800000012,19421608,146625134.44000003,7.33,buy,0.012065009843013943
2017-03-30,4264747.800000012,19421608,147401998.76000002,7.37,buy,0.005298302524782276
2017-03-31,4264747.800000012,19421608,147013566.6,7.35,hold,-0.002635189232626836
2017-04-03,4264747.800000012,19421608,146625134.44000003,7.33,hold,-0.0026421518026076285
2017-04-04,4264747.800000012,19421608,147401998.76000002,7.37,hold,0.005298302524782276
2017-04-05,146236702.28,0,146236702.28,7.28,sell,-0.007905567697880103
2017-04-06,146236702.28,0,146236702.28,7.29,sell,0.0
2017-04-07,146236702.28,0,146236702.28,7.28,sell,0.0
2017-04-10,146236702.28,0,146236702.28,7.29,sell,0.0
2017-04-11,146236702.28,0,146236702.28,7.2,sell,0.0
2017-04-12,146236702.28,0,146236702.28,7.1,sell,0.0
2017-04-13,146236702.28,0,146236702.28,7.02,sell,0.0
2017-04-17,4387106.75999999,19922696,147631291.0,7.19,buy,0.009536516471287585
2017-04-18,4387106.75999999,19922696,147033610.12,7.16,buy,-0.004048470185091013
2017-04-19,4387106.75999999,19922696,147631291.0,7.19,buy,0.0040649269205333665
2017-04-20,4387106.75999999,19922696,151018149.32,7.36,buy,0.022941331048849208
2017-04-21,4387106.75999999,19922696,151018149.32,7.36,buy,0.0
2017-04-24,4387106.75999999,19922696,156397277.23999998,7.63,buy,0.035619082502473795
2017-04-25,4387106.75999999,19922696,159784135.55999997,7.8,buy,0.021655481347048502
2017-04-26,4387106.75999999,19922696,158987227.72,7.76,buy,-0.004987402768159857
2017-04-27,4387106.75999999,19922696,161776405.16,7.9,buy,0.01754340571880498
2017-04-28,4387106.75999999,19922696,162573313.0,7.94,buy,0.004925983113618122
2017-05-01,4387106.75999999,19922696,166557852.2,8.14,buy,0.02450918374284461
2017-05-02,4387106.75999999,19922696,167553986.99999997,8.19,hold,0.005980713528917505
2017-05-03,4387106.75999999,19922696,165960171.32,8.11,hold,-0.00951225159446655
2017-05-04,4387106.75999999,19922696,166159398.27999997,8.12,buy,0.0012004504358809948
2017-05-05,4387106.75999999,19922696,167952440.92000002,8.21,buy,0.01079109974254082
2017-05-08,4387106.75999999,19922696,168948575.72,8.26,buy,0.005931052829857151
2017-05-09,4387106.75999999,19922696,170741618.35999998,8.35,buy,0.010612949131761912
2017-05-10,4387106.75999999,19922696,170940845.32,8.36,hold,0.001166833030596843
2017-05-11,4387106.75999999,19922696,170542391.39999998,8.34,buy,-0.0023309462361328207
2017-05-12,4387106.75999999,19922696,171737753.16,8.4,buy,0.007009176722497984
2017-05-15,4387106.75999999,19922696,173132341.88,8.47,hold,0.008120455137786309
2017-05-16,171339299.24,0,171339299.24,8.58,sell,-0.010356485798839157
2017-05-17,171339299.24,0,171339299.24,7.93,sell,0.0
2017-05-18,5140180.659999996,20243498,169719819.4,8.13,buy,-0.00945188784583244
2017-05-19,5140180.659999996,20243498,171744169.20000002,8.23,buy,0.011927598127057704
2017-05-22,5140180.659999996,20243498,175995303.78,8.44,buy,0.024752715622324502
2017-05-23,5140180.659999996,20243498,176400173.74,8.46,buy,0.00230045888330128
2017-05-24,5140180.659999996,20243498,178829393.5,8.58,buy,0.01377107351141541
2017-05-25,5140180.659999996,20243498,183485398.04,8.81,buy,0.026036013704872244
2017-05-26,5140180.659999996,20243498,184092702.98,8.84,buy,0.003309827084265335
2017-05-30,5140180.659999996,20243498,184497572.94,8.86,buy,0.0021992721788869265
2017-05-31,5140180.659999996,20243498,184295137.95999998,8.85,buy,-0.0010972229974312586
2017-06-01,5140180.659999996,20243498,186521922.74,8.96,buy,0.01208271039946447
2017-06-02,5140180.659999996,20243498,192594972.14,9.26,buy,0.032559440256604205
2017-06-05,5140180.659999996,20243498,192594972.14,9.26,hold,0.0
2017-06-06,5140180.659999996,20243498,190368187.36,9.15,hold,-0.011562008889729948
2017-06-07,5140180.659999996,20243498,192392537.16,9.25,hold,0.010633866026006699
2017-06-08,193607147.04,0,193607147.04,9.28,sell,0.006313186041046309
2017-06-09,193607147.04,0,193607147.04,8.61,sell,0.0
2017-06-12,193607147.04,0,193607147.04,8.45,sell,0.0
2017-06-13,193607147.04,0,193607147.04,8.65,sell,0.0
2017-06-14,193607147.04,0,193607147.04,8.53,sell,0.0
2017-06-15,193607147.04,0,193607147.04,8.42,sell,0.0
2017-06-16,5808218.189999968,21964787,188555246.02999997,8.32,buy,-0.026093566726419857
2017-06-19,5808218.189999968,21964787,197341160.82999998,8.72,buy,0.04659597112775178
2017-06-20,5808218.189999968,21964787,192948203.42999995,8.52,buy,-0.022260725443813315
2017-06-21,5808218.189999968,21964787,198439400.17999995,8.77,buy,0.028459434461602342
2017-06-22,5808218.189999968,21964787,198219752.30999997,8.76,buy,-0.0011068763048101198
2017-06-23,5808218.189999968,21964787,200416231.00999996,8.86,hold,0.01108102837584455
2017-06-26,195583977.86999997,0,195583977.86999997,8.74,sell,-0.024111086789966006
2017-06-27,195583977.86999997,0,195583977.86999997,8.26,sell,0.0
2017-06-28,195583977.86999997,0,195583977.86999997,8.6,sell,0.0
2017-06-29,195583977.86999997,0,195583977.86999997,8.17,sell,0.0
2017-06-30,195583977.86999997,0,195583977.86999997,8.14,sell,0.0
2017-07-03,195583977.86999997,0,195583977.86999997,7.92,sell,0.0
2017-07-05,195583977.86999997,0,195583977.86999997,8.14,sell,0.0
2017-07-06,5867520.3599999845,23684951,193689181.79,7.93,buy,-0.009687890085042698
2017-07-07,5867520.3599999845,23684951,199136720.51999998,8.16,buy,0.028125157428287723
2017-07-10,5867520.3599999845,23684951,203400011.7,8.34,buy,0.021408865069523077
2017-07-11,5867520.3599999845,23684951,204821108.76,8.4,buy,0.0069867108075490954
2017-07-12,5867520.3599999845,23684951,211926594.05999997,8.7,buy,0.03469117681774619
2017-07-13,5867520.3599999845,23684951,213347691.11999997,8.76,buy,0.0067056098660164655
2017-07-14,5867520.3599999845,23684951,218321530.83,8.97,buy,0.023313304605684447
2017-07-17,5867520.3599999845,23684951,218321530.83,8.97,buy,0.0
2017-07-18,5867520.3599999845,23684951,222584822.01,9.15,buy,0.019527580096164066
2017-07-19,5867520.3599999845,23684951,226611263.67999998,9.32,buy,0.018089470942538446
2017-07-20,5867520.3599999845,23684951,227321812.20999998,9.35,hold,0.0031355393304870046
2017-07-21,5867520.3599999845,23684951,227084962.7,9.34,buy,-0.0010419128182085264
2017-07-24,5867520.3599999845,23684951,229927156.82,9.46,buy,0.012515994393494047
2017-07-25,5867520.3599999845,23684951,228506059.76,9.4,buy,-0.006180640336941659
2017-07-26,5867520.3599999845,23684951,230400855.84,9.48,hold,0.008292104296884373
2017-07-27,222584822.01,0,222584822.01,9.31,sell,-0.03392363193055061
2017-07-28,222584822.01,0,222584822.01,9.28,sell,0.0
2017-07-31,222584822.01,0,222584822.01,9.16,sell,0.0
2017-08-01,222584822.01,0,222584822.01,9.22,sell,0.0
2017-08-02,222584822.01,0,222584822.01,9.29,sell,0.0
2017-08-03,222584822.01,0,222584822.01,9.19,sell,0.0
2017-08-04,6677548.409999996,23265870,221421528.51000002,9.23,buy,-0.0052262930126821825
2017-08-07,6677548.409999996,23265870,225144067.71,9.39,hold,0.01681200208963361
2017-08-08,219094941.51000002,0,219094941.51000002,9.36,sell,-0.026867801854729083
2017-08-09,219094941.51000002,0,219094941.51000002,9.32,sell,0.0
2017-08-10,219094941.51000002,0,219094941.51000002,8.71,sell,0.0
2017-08-11,6572849.190000027,23302861,214201340.70000002,8.91,buy,-0.022335526216503938
2017-08-14,6572849.190000027,23302861,222357342.05,9.26,buy,0.038076331937729996
2017-08-15,6572849.190000027,23302861,222823399.27,9.28,hold,0.0020959830500906045
2017-08-16,221192199.00000006,0,221192199.00000006,9.32,sell,-0.00732059682844794
2017-08-17,221192199.00000006,0,221192199.00000006,8.75,sell,0.0
2017-08-18,221192199.00000006,0,221192199.00000006,8.72,sell,0.0
2017-08-21,221192199.00000006,0,221192199.00000006,8.7,sell,0.0
2017-08-22,221192199.00000006,0,221192199.00000006,9.09,sell,0.0
2017-08-23,221192199.00000006,0,221192199.00000006,8.99,sell,0.0
2017-08-24,221192199.00000006,0,221192199.00000006,8.92,sell,0.0
2017-08-25,221192199.00000006,0,221192199.00000006,8.86,hold,0.0
2017-08-28,221192199.00000006,0,221192199.00000006,8.93,sell,0.0
2017-08-29,6635770.50000006,23681725,220718564.50000003,9.04,buy,-0.0021412803079914663
2017-08-30,6635770.50000006,23681725,228296716.50000006,9.36,buy,0.03433400365377978
2017-08-31,6635770.50000006,23681725,234453965.00000003,9.62,buy,0.026970376948018737
2017-09-01,6635770.50000006,23681725,234453965.00000003,9.62,hold,0.0
2017-09-05,6635770.50000006,23681725,228296716.50000006,9.36,hold,-0.026262078783781583
2017-09-06,6635770.50000006,23681725,230191254.50000006,9.44,hold,0.008298577522467343
2017-09-07,230664889.0000001,0,230664889.0000001,9.5,sell,0.0020575694807729097
2017-09-08,6919954.77000007,23626709,225703280.11000007,9.26,buy,-0.02151003090028155
2017-09-11,6919954.77000007,23626709,232791292.8100001,9.56,buy,0.03140411914503663
2017-09-12,6919954.77000007,23626709,234681429.5300001,9.64,buy,0.0081194476699895
2017-09-13,6919954.77000007,23626709,235626497.89000008,9.68,hold,0.0040270266032241524
2017-09-14,6919954.77000007,23626709,231846224.45000005,9.52,hold,-0.016043498816354734
2017-09-15,6919954.77000007,23626709,233500094.08000007,9.59,buy,0.007133476656449493
2017-09-18,6919954.77000007,23626709,233027559.90000007,9.57,hold,-0.002023700169637238
2017-09-19,233736361.17000008,0,233736361.17000008,9.61,sell,0.003041705754908051
2017-09-20,233736361.17000008,0,233736361.17000008,9.53,sell,0.0
2017-09-21,233736361.17000008,0,233736361.17000008,9.35,sell,0.0
2017-09-22,233736361.17000008,0,233736361.17000008,9.32,sell,0.0
2017-09-25,233736361.17000008,0,233736361.17000008,9.03,sell,0.0
2017-09-26,233736361.17000008,0,233736361.17000008,9.09,sell,0.0
2017-09-27,7012091.670000076,24457850,235448410.67000008,9.34,buy,0.007324703317147989
2017-09-28,7012091.670000076,24457850,234959253.67000008,9.32,buy,-0.002077554903038156
2017-09-29,7012091.670000076,24457850,239850823.67000008,9.52,buy,0.020818801232958473
2017-10-02,7012091.670000076,24457850,240584559.1700001,9.55,buy,0.003059132709127334
2017-10-03,7012091.670000076,24457850,242052030.17000008,9.61,buy,0.006099605914289106
2017-10-04,7012091.670000076,24457850,242541187.1700001,9.63,buy,0.0020208754277189116
2017-10-05,7012091.670000076,24457850,249389385.17000008,9.91,buy,0.02823519617391822
2017-10-06,7012091.670000076,24457850,250367699.17000005,9.95,buy,0.0039228373706967825
2017-10-09,7012091.670000076,24457850,249633963.67000008,9.92,buy,-0.002930631636718292
2017-10-10,7012091.670000076,24457850,250123120.67000008,9.94,buy,0.001959496988345039
2017-10-11,7012091.670000076,24457850,252324327.17000005,10.03,buy,0.008800491910158645
2017-10-12,7012091.670000076,24457850,250856856.1700001,9.97,buy,-0.005815812595078286
2017-10-13,7012091.670000076,24457850,253791798.17000008,10.09,buy,0.011699668268229532
2017-10-16,7012091.670000076,24457850,256237583.17000008,10.19,buy,0.009636974156121915
2017-10-17,7012091.670000076,24457850,257215897.17000008,10.23,hold,0.00381799573621072
2017-10-18,251835170.17000008,0,251835170.17000008,10.19,sell,-0.020919107485972182
2017-10-19,251835170.17000008,0,251835170.17000008,10.07,hold,0.0
2017-10-20,251835170.17000008,0,251835170.17000008,10.15,sell,0.0
2017-10-23,251835170.17000008,0,251835170.17000008,9.96,sell,0.0
2017-10-24,251835170.17000008,0,251835170.17000008,10.01,sell,0.0
2017-10-25,251835170.17000008,0,251835170.17000008,9.89,sell,0.0
2017-10-26,7555055.890000075,23808978,240883040.29000008,9.8,buy,-0.04348927861270058
2017-10-27,7555055.890000075,23808978,260882581.8100001,10.64,buy,0.08302594278087191
2017-10-30,7555055.890000075,23808978,262787300.0500001,10.72,buy,0.007301055619678011
2017-10-31,7555055.890000075,23808978,265406287.63000008,10.83,buy,0.009966187785717472
2017-11-01,7555055.890000075,23808978,264930108.07000008,10.81,hold,-0.0017941532744086264
2017-11-02,7555055.890000075,23808978,263739659.17000008,10.76,buy,-0.004493445115288537
2017-11-03,7555055.890000075,23808978,270882352.57000005,11.06,buy,0.02708236380709043
2017-11-06,7555055.890000075,23808978,273501340.1500001,11.17,buy,0.009668358071880143
2017-11-07,7555055.890000075,23808978,273977519.71000004,11.19,buy,0.001741050189146368
2017-11-08,7555055.890000075,23808978,277310776.6300001,11.33,hold,0.012166169412469553
2017-11-09,7555055.890000075,23808978,273025160.5900001,11.15,hold,-0.015454199407901386
2017-11-10,7555055.890000075,23808978,273025160.5900001,11.15,hold,0.0
2017-11-13,271120442.3500001,0,271120442.3500001,11.18,sell,-0.006976346926722666
2017-11-14,271120442.3500001,0,271120442.3500001,11.07,sell,0.0
2017-11-15,8133617.51000008,23735273,266848093.2100001,10.9,buy,-0.015758122489652186
2017-11-16,8133617.51000008,23735273,276579555.1400001,11.31,buy,0.03646817113413543
2017-11-17,8133617.51000008,23735273,273731322.38000005,11.19,hold,-0.010298059661562189
2017-11-20,8133617.51000008,23735273,273019264.19000006,11.16,buy,-0.0026013032918881756
2017-11-21,8133617.51000008,23735273,281326609.7400001,11.51,buy,0.03042769005566878
2017-11-22,8133617.51000008,23735273,282513373.3900001,11.56,buy,0.004218455023137605
2017-11-24,8133617.51000008,23735273,285598958.8800001,11.69,buy,0.01092190947626562
2017-11-27,8133617.51000008,23735273,285124253.4200001,11.67,hold,-0.0016621400227144901
2017-11-28,286311017.07000005,0,286311017.07000005,11.75,sell,0.00416226832956165
2017-11-29,286311017.07000005,0,286311017.07000005,11.15,sell,0.0
2017-11-30,286311017.07000005,0,286311017.07000005,11.42,sell,0.0
2017-12-01,286311017.07000005,0,286311017.07000005,11.27,sell,0.0
2017-12-04,286311017.07000005,0,286311017.07000005,10.88,sell,0.0
2017-12-05,286311017.07000005,0,286311017.07000005,10.9,sell,0.0
2017-12-06,8589333.870000064,25133184,286059685.23,11.04,buy,-0.000877828043685044
2017-12-07,8589333.870000064,25133184,288824335.4700001,11.15,buy,0.009664592330713127
2017-12-08,8589333.870000064,25133184,292594313.07000005,11.3,buy,0.013052839172520309
2017-12-11,8589333.870000064,25133184,299128940.9100001,11.56,buy,0.022333406864393477
2017-12-12,8589333.870000064,25133184,298123613.5500001,11.52,buy,-0.003360849528439612
2017-12-13,8589333.870000064,25133184,299380272.75000006,11.57,buy,0.004215228659802979
2017-12-14,8589333.870000064,25133184,299128940.9100001,11.56,buy,-0.0008395070179184801
2017-12-15,8589333.870000064,25133184,308428218.99000007,11.93,buy,0.031087858138065912
2017-12-18,8589333.870000064,25133184,316219506.0300001,12.24,buy,0.02526126521598412
2017-12-19,8589333.870000064,25133184,311192869.23,12.04,hold,-0.015896036468804012
2017-12-20,8589333.870000064,25133184,309936210.0300001,11.99,hold,-0.0040382004996108774
2017-12-21,8589333.870000064,25133184,309684878.19000006,11.98,hold,-0.0008109147362152549
2017-12-22,303904245.87000006,0,303904245.87000006,11.94,sell,-0.018666175609819147
2017-12-26,303904245.87000006,0,303904245.87000006,11.75,sell,0.0
2017-12-27,303904245.87000006,0,303904245.87000006,11.75,sell,0.0
2017-12-28,303904245.87000006,0,303904245.87000006,11.78,sell,0.0
2017-12-29,9117130.970000088,25109635,299384511.5700001,11.56,buy,-0.01487223150522662
2018-01-02,9117130.970000088,25109635,314199196.2200001,12.15,buy,0.04948380453053632
2018-01-03,9117130.970000088,25109635,323238664.8200001,12.51,buy,0.028769865450803542
2018-01-04,9117130.970000088,25109635,324996339.2700001,12.58,buy,0.0054376986459177875
2018-01-05,9117130.970000088,25109635,334538000.5700001,12.96,buy,0.029359288542856483
2018-01-08,9117130.970000088,25109635,338304445.82000005,13.11,buy,0.011258646980559789
2018-01-09,9117130.970000088,25109635,338555542.1700001,13.12,hold,0.0007422200716026753
2018-01-10,9117130.970000088,25109635,336044578.6700001,13.02,buy,-0.00741669589546746
2018-01-11,9117130.970000088,25109635,342573083.7700001,13.28,buy,0.01942749716671102
2018-01-12,9117130.970000088,25109635,349854877.9200001,13.57,buy,0.021256177134129122
2018-01-16,9117130.970000088,25109635,347092818.0700001,13.46,buy,-0.007894873058284336
2018-01-17,9117130.970000088,25109635,357638864.7700001,13.88,buy,0.03038393810232371
2018-01-18,9117130.970000088,25109635,358141057.4700001,13.9,buy,0.0014041893917847868
2018-01-19,9117130.970000088,25109635,361405310.0200001,14.03,buy,0.009114432656952335
2018-01-22,9117130.970000088,25109635,372453549.4200001,14.47,buy,0.030570218792271116
2018-01-23,9117130.970000088,25109635,381744114.37000006,14.84,buy,0.02494422449314186
2018-01-24,9117130.970000088,25109635,374211223.87000006,14.54,hold,-0.019732826824145486
2018-01-25,9117130.970000088,25109635,373709031.1700001,14.52,buy,-0.001342003307133429
2018-01-26,9117130.970000088,25109635,390030293.9200001,15.17,hold,0.04367371775550017
2018-01-29,374462320.2200001,0,374462320.2200001,14.96,sell,-0.039914780832878506
2018-01-30,374462320.2200001,0,374462320.2200001,14.58,hold,0.0
2018-01-31,374462320.2200001,0,374462320.2200001,14.76,sell,0.0
2018-02-01,374462320.2200001,0,374462320.2200001,14.39,sell,0.0
2018-02-02,374462320.2200001,0,374462320.2200001,13.51,sell,0.0
2018-02-05,374462320.2200001,0,374462320.2200001,11.95,sell,0.0
2018-02-06,374462320.2200001,0,374462320.2200001,12.88,sell,0.0
2018-02-07,374462320.2200001,0,374462320.2200001,12.37,sell,0.0
2018-02-08,374462320.2200001,0,374462320.2200001,10.83,sell,0.0
2018-02-09,374462320.2200001,0,374462320.2200001,11.34,sell,0.0
2018-02-12,11233870.350000083,30860531,380943031.7300001,11.98,buy,0.017306711944188435
2018-02-13,11233870.350000083,30860531,385263506.07000005,12.12,buy,0.011341523482866026
2018-02-14,11233870.350000083,30860531,407174483.0800001,12.83,buy,0.05687270313638001
2018-02-15,11233870.350000083,30860531,428159644.1600001,13.51,buy,0.05153849750421835
2018-02-16,11233870.350000083,30860531,423221959.20000005,13.35,buy,-0.011532345533608632
2018-02-20,11233870.350000083,30860531,425382196.37000006,13.42,buy,0.0051042653223462905
2018-02-21,11233870.350000083,30860531,421678932.6500001,13.3,hold,-0.008705732754219096
2018-02-22,11233870.350000083,30860531,421678932.6500001,13.3,buy,0.0
2018-02-23,11233870.350000083,30860531,446367357.45000005,14.1,buy,0.05854792091425568
2018-02-26,11233870.350000083,30860531,463649254.81000006,14.66,buy,0.0387167589017435
2018-02-27,11233870.350000083,30860531,447601778.6900001,14.14,hold,-0.03461124104809805
2018-02-28,439578040.6300001,0,439578040.6300001,13.85,sell,-0.017926063840682547
2018-03-01,439578040.6300001,0,439578040.6300001,13.19,sell,0.0
2018-03-02,13187348.070000112,31915471,445641980.1200001,13.55,buy,0.013794909957988835
2018-03-05,13187348.070000112,31915471,459046477.9400001,13.97,buy,0.030079073377222
2018-03-06,13187348.070000112,31915471,464791262.72000015,14.15,buy,0.012514603762521202
2018-03-07,13187348.070000112,31915471,468301964.5300001,14.26,buy,0.007553287016315671
2018-03-08,13187348.070000112,31915471,475004213.4400001,14.47,buy,0.014311810365191562
2018-03-09,13187348.070000112,31915471,501813209.0800001,15.31,buy,0.05643949018019889
2018-03-12,13187348.070000112,31915471,509153767.4100001,15.54,buy,0.014628069164336677
2018-03-13,13187348.070000112,31915471,491281103.65000015,14.98,hold,-0.03510268391200536
2018-03-14,13187348.070000112,31915471,489366175.3900001,14.92,hold,-0.00389782600180016
2018-03-15,490004484.8100001,0,490004484.8100001,14.86,sell,0.0013043595003093876
2018-03-16,490004484.8100001,0,490004484.8100001,14.76,sell,0.0
2018-03-19,490004484.8100001,0,490004484.8100001,13.83,sell,0.0
2018-03-20,490004484.8100001,0,490004484.8100001,13.93,sell,0.0
2018-03-21,490004484.8100001,0,490004484.8100001,13.73,sell,0.0
2018-03-22,490004484.8100001,0,490004484.8100001,12.73,sell,0.0
2018-03-23,490004484.8100001,0,490004484.8100001,11.7,sell,0.0
2018-03-26,490004484.8100001,0,490004484.8100001,13.02,sell,0.0
2018-03-27,490004484.8100001,0,490004484.8100001,11.77,sell,0.0
2018-03-28,490004484.8100001,0,490004484.8100001,11.36,sell,0.0
2018-03-29,490004484.8100001,0,490004484.8100001,11.99,sell,0.0
2018-04-02,490004484.8100001,0,490004484.8100001,10.93,sell,0.0
2018-04-03,14700139.7700001,44671461,519040934.46000004,11.29,buy,0.059257518145489706
2018-04-04,14700139.7700001,44671461,543163523.4000001,11.83,hold,0.0464753111719343
2018-04-05,534675945.8100001,0,534675945.8100001,12.01,sell,-0.01562619215824899
2018-04-06,534675945.8100001,0,534675945.8100001,11.12,hold,0.0
2018-04-09,16040285.080000162,43692979,511518666.9400002,11.34,buy,-0.043310867173794655
2018-04-10,16040285.080000162,43692979,544288401.1900002,12.09,buy,0.06406361364294806
2018-04-11,16040285.080000162,43692979,535549805.39000016,11.89,buy,-0.016055083630102093
2018-04-12,16040285.080000162,43692979,553463926.7800002,12.3,buy,0.033449963401544984
2018-04-13,16040285.080000162,43692979,545599190.5600002,12.12,buy,-0.014210024970834696
2018-04-16,16040285.080000162,43692979,557396294.8900002,12.39,buy,0.021622290747703558
2018-04-17,16040285.080000162,43692979,591913748.3000002,13.18,buy,0.061926234039305625
2018-04-18,16040285.080000162,43692979,595846116.4100001,13.27,hold,0.006643481624297142
2018-04-19,575747346.0700002,0,575747346.0700002,12.91,sell,-0.03373147829022688
2018-04-20,575747346.0700002,0,575747346.0700002,12.29,sell,0.0
2018-04-23,575747346.0700002,0,575747346.0700002,12.2,sell,0.0
2018-04-24,575747346.0700002,0,575747346.0700002,11.42,sell,0.0
2018-04-25,17272420.670000196,46930666,555097853.0300002,11.46,buy,-0.03586554619999823
2018-04-26,17272420.670000196,46930666,588418625.8900002,12.17,hold,0.060026845137517035
2018-04-27,593580999.1500002,0,593580999.1500002,12.2,sell,0.008773300220046147
2018-04-30,593580999.1500002,0,593580999.1500002,11.94,sell,0.0
2018-05-01,593580999.1500002,0,593580999.1500002,12.33,hold,0.0
2018-05-02,593580999.1500002,0,593580999.1500002,12.12,sell,0.0
2018-05-03,17807439.23000014,48141602,601283655.4700001,12.12,buy,0.012976588420165117
2018-05-04,17807439.23000014,48141602,634019944.8300002,12.8,buy,0.05444400336212586
2018-05-07,17807439.23000014,48141602,648462425.4300001,13.1,buy,0.02277922124969171
2018-05-08,17807439.23000014,48141602,646536761.3500001,13.06,buy,-0.0029695846736578486
2018-05-09,17807439.23000014,48141602,667719066.2300001,13.5,buy,0.03276272309059475
2018-05-10,17807439.23000014,48141602,687938539.0700002,13.92,buy,0.030281407050664188
2018-05-11,17807439.23000014,48141602,685531458.9700001,13.87,buy,-0.003498975509140788
2018-05-14,17807439.23000014,48141602,688901371.1100001,13.94,hold,0.004915765857139837
2018-05-15,17807439.23000014,48141602,667237650.2100002,13.49,hold,-0.03144676699524354
2018-05-16,17807439.23000014,48141602,678791634.6900002,13.73,hold,0.017316145868512704
2018-05-17,663867738.0700002,0,663867738.0700002,13.58,sell,-0.021985976045234636
2018-05-18,663867738.0700002,0,663867738.0700002,13.36,sell,0.0
2018-05-21,663867738.0700002,0,663867738.0700002,13.59,sell,0.0
2018-05-22,663867738.0700002,0,663867738.0700002,13.52,sell,0.0
2018-05-23,19916032.75000024,46461162,663867738.0700002,13.86,buy,0.0
2018-05-24,19916032.75000024,46461162,663403126.4500002,13.85,buy,-0.0006998556991950327
2018-05-25,19916032.75000024,46461162,665261572.9300003,13.89,hold,0.00280138336089106
2018-05-29,19916032.75000024,46461162,656898563.7700002,13.71,buy,-0.012571008908822174
2018-05-30,19916032.75000024,46461162,670372300.7500002,14.0,buy,0.020511137827236254
2018-05-31,19916032.75000024,46461162,668978465.8900002,13.97,buy,-0.002079195185183841
2018-06-01,19916032.75000024,46461162,699178221.1900002,14.62,buy,0.04514309030832942
2018-06-04,19916032.75000024,46461162,716833462.7500002,15.0,buy,0.025251418057546
2018-06-05,19916032.75000024,46461162,723802637.0500003,15.15,buy,0.009722166531210906
2018-06-06,19916032.75000024,46461162,735417927.5500003,15.4,hold,0.016047593508833287
2018-06-07,19916032.75000024,46461162,718691909.2300003,15.04,hold,-0.02274355532196741
2018-06-08,19916032.75000024,46461162,718691909.2300003,15.04,buy,0.0
2018-06-11,19916032.75000024,46461162,723802637.0500003,15.15,buy,0.007111152573674634
2018-06-12,19916032.75000024,46461162,734953315.9300003,15.39,buy,0.015405689768479948
2018-06-13,19916032.75000024,46461162,734488704.3100003,15.38,buy,-0.0006321648054775986
2018-06-14,19916032.75000024,46461162,755860838.8300003,15.84,buy,0.029097975768160485
2018-06-15,19916032.75000024,46461162,748891664.5300002,15.69,hold,-0.009220181734494516
2018-06-18,719156520.8500003,0,719156520.8500003,15.65,sell,-0.03970553430937376
2018-06-19,21574708.05000019,44403680,710275784.8500001,15.51,buy,-0.012348822186168342
2018-06-20,21574708.05000019,44403680,724928999.2500002,15.84,hold,0.020630316719997203
2018-06-21,713384042.4500002,0,713384042.4500002,15.43,sell,-0.015925637975504215
2018-06-22,713384042.4500002,0,713384042.4500002,15.27,sell,0.0
2018-06-25,713384042.4500002,0,713384042.4500002,14.29,sell,0.0
2018-06-26,713384042.4500002,0,713384042.4500002,14.45,sell,0.0
2018-06-27,713384042.4500002,0,713384042.4500002,13.87,sell,0.0
2018-06-28,713384042.4500002,0,713384042.4500002,14.21,sell,0.0
2018-06-29,713384042.4500002,0,713384042.4500002,14.28,sell,0.0
2018-07-02,21401530.610000134,46882284,705882877.0100001,14.6,buy,-0.010514905007180338
2018-07-03,21401530.610000134,46882284,682441735.0100001,14.1,buy,-0.033208259845163964
2018-07-05,21401530.610000134,46882284,706351699.8500001,14.61,buy,0.03503590653002731
2018-07-06,21401530.610000134,46882284,737294007.2900001,15.27,buy,0.043805808702054236
2018-07-09,21401530.610000134,46882284,757453389.4100001,15.7,buy,0.027342392479355538
2018-07-10,21401530.610000134,46882284,758859857.9300002,15.73,hold,0.0018568383740359714
2018-07-11,21401530.610000134,46882284,748076932.6100001,15.5,buy,-0.014209376352326053
2018-07-12,21401530.610000134,46882284,784176291.2900001,16.27,buy,0.04825621150227321
2018-07-13,21401530.610000134,46882284,786520405.4900001,16.32,buy,0.0029892694105095804
2018-07-16,21401530.610000134,46882284,780894531.4100001,16.2,hold,-0.00715286474544184
2018-07-17,21401530.610000134,46882284,794959216.6100001,16.5,buy,0.01801099205369584
2018-07-18,21401530.610000134,46882284,790270988.21,16.4,hold,-0.005897445179631269
2018-07-19,21401530.610000134,46882284,779019240.0500002,16.16,hold,-0.014237835284179635
2018-07-20,771049251.7700001,0,771049251.7700001,16.14,sell,-0.010230797739332534
2018-07-23,23131482.07000017,44545430,747885628.1700002,16.27,buy,-0.03004169130159469
2018-07-24,23131482.07000017,44545430,757240168.4700001,16.48,buy,0.012507982434278832
2018-07-25,23131482.07000017,44545430,787976515.1700002,17.17,hold,0.0405899580870131
