,date,cash,position,portfolio_value,close,volatility,signal
1813,2017-05-24,55282.51460499996,4844,96844.03460499996,8.58,0.014734646121614238,hold
1814,2017-05-25,55282.51460499996,4844,97958.15460499996,8.81,0.015223134487754277,hold
1815,2017-05-26,55282.51460499996,4844,98103.47460499997,8.84,0.01515392772874281,hold
1816,2017-05-30,55282.51460499996,4844,98200.35460499996,8.86,0.014930594153092287,hold
1817,2017-05-31,55282.51460499996,4844,98151.91460499997,8.85,0.014885934145214053,hold
1818,2017-06-01,55282.51460499996,4844,98684.75460499997,8.96,0.014634918174884635,hold
1819,2017-06-02,55282.51460499996,4844,100137.95460499996,9.26,0.015388219779888114,hold
1820,2017-06-05,55282.51460499996,4844,100137.95460499996,9.26,0.015442359793506685,hold
1821,2017-06-06,55282.51460499996,4844,99605.11460499995,9.15,0.015704825526361613,hold
1822,2017-06-07,55282.51460499996,4844,100089.51460499996,9.25,0.015660620986379107,hold
1823,2017-06-08,55282.51460499996,4844,100234.83460499995,9.28,0.015632989363095613,hold
1824,2017-06-09,96968.50118499996,0,96968.50118499996,8.61,0.018783381801293672,hold
1825,2017-06-12,96968.50118499996,0,96968.50118499996,8.45,0.023134100926048496,hold
1826,2017-06-13,96968.50118499996,0,96968.50118499996,8.65,0.023874154969329375,hold
1827,2017-06-14,96968.50118499996,0,96968.50118499996,8.53,0.023741533074218637,hold
1828,2017-06-15,96968.50118499996,0,96968.50118499996,8.42,0.022678056761764147,hold
1829,2017-06-16,96968.50118499996,0,96968.50118499996,8.32,0.022371392114987735,hold
1830,2017-06-19,96968.50118499996,0,96968.50118499996,8.72,0.022937356981167455,hold
1831,2017-06-20,96968.50118499996,0,96968.50118499996,8.52,0.02277180031179823,hold
1832,2017-06-21,96968.50118499996,0,96968.50118499996,8.77,0.022667783323086357,hold
1833,2017-06-22,96968.50118499996,0,96968.50118499996,8.76,0.022739711687968043,hold
1834,2017-06-23,96968.50118499996,0,96968.50118499996,8.86,0.022214938759267076,hold
1835,2017-06-26,96968.50118499996,0,96968.50118499996,8.74,0.02221387724864389,hold
1836,2017-06-27,96968.50118499996,0,96968.50118499996,8.26,0.024526313149370146,sell
1837,2017-06-28,96968.50118499996,0,96968.50118499996,8.6,0.024506223491239657,hold
1838,2017-06-29,96968.50118499996,0,96968.50118499996,8.17,0.02476997591229404,hold
1839,2017-06-30,96968.50118499996,0,96968.50118499996,8.14,0.02373958419945766,hold
1840,2017-07-03,96968.50118499996,0,96968.50118499996,7.92,0.023413585800289207,hold
1841,2017-07-05,96968.50118499996,0,96968.50118499996,8.14,0.023415864248296253,hold
1842,2017-07-06,96968.50118499996,0,96968.50118499996,7.93,0.023402080907013408,hold
1843,2017-07-07,96968.50118499996,0,96968.50118499996,8.16,0.023965845427794473,hold
1844,2017-07-10,96968.50118499996,0,96968.50118499996,8.34,0.02315538405275716,hold
1845,2017-07-11,96968.50118499996,0,96968.50118499996,8.4,0.0194158793522066,hold
1846,2017-07-12,96968.50118499996,0,96968.50118499996,8.7,0.02023732762859237,hold
1847,2017-07-13,96968.50118499996,0,96968.50118499996,8.76,0.020385549997936927,hold
1848,2017-07-14,96968.50118499996,0,96968.50118499996,8.97,0.019090007977502783,hold
1849,2017-07-17,96968.50118499996,0,96968.50118499996,8.97,0.01912689648822681,hold
1850,2017-07-18,96968.50118499996,0,96968.50118499996,9.15,0.017702542691397247,hold
1851,2017-07-19,96968.50118499996,0,96968.50118499996,9.32,0.01855047907722492,hold
1852,2017-07-20,96968.50118499996,0,96968.50118499996,9.35,0.01855473608066848,hold
1853,2017-07-21,96968.50118499996,0,96968.50118499996,9.34,0.018570112553550077,hold
1854,2017-07-24,96968.50118499996,0,96968.50118499996,9.46,0.01869676464083945,hold
1855,2017-07-25,96968.50118499996,0,96968.50118499996,9.4,0.018675419095646427,hold
1856,2017-07-26,96968.50118499996,0,96968.50118499996,9.48,0.014657979135480332,hold
1857,2017-07-27,96968.50118499996,0,96968.50118499996,9.31,0.014799999273734085,hold
1858,2017-07-28,96968.50118499996,0,96968.50118499996,9.28,0.014903338028028085,hold
1859,2017-07-31,96968.50118499996,0,96968.50118499996,9.16,0.01447557487634805,hold
1860,2017-08-01,96968.50118499996,0,96968.50118499996,9.22,0.014089884126061734,hold
1861,2017-08-02,96968.50118499996,0,96968.50118499996,9.29,0.01382698367808858,hold
1862,2017-08-03,96968.50118499996,0,96968.50118499996,9.19,0.013232198070957234,hold
1863,2017-08-04,96968.50118499996,0,96968.50118499996,9.23,0.013091608449734324,hold
1864,2017-08-07,52052.46438999995,4781,96946.05438999995,9.39,0.012696516451648269,buy
1865,2017-08-08,52052.46438999995,4781,96802.62438999995,9.36,0.012684926447337007,hold
1866,2017-08-09,52052.46438999995,4781,96611.38438999995,9.32,0.011614353451753262,hold
1867,2017-08-10,93674.15313499994,0,93674.15313499994,8.71,0.013508786599382245,sell
1868,2017-08-11,93674.15313499994,0,93674.15313499994,8.91,0.013196026870461897,hold
1869,2017-08-14,93674.15313499994,0,93674.15313499994,9.26,0.016147026971748774,hold
1870,2017-08-15,93674.15313499994,0,93674.15313499994,9.28,0.016218674510927344,hold
1871,2017-08-16,93674.15313499994,0,93674.15313499994,9.32,0.015068138993056241,hold
1872,2017-08-17,93674.15313499994,0,93674.15313499994,8.75,0.01719484774480039,hold
1873,2017-08-18,93674.15313499994,0,93674.15313499994,8.72,0.018059574810572337,sell
1874,2017-08-21,93674.15313499994,0,93674.15313499994,8.7,0.017691788755030382,hold
1875,2017-08-22,93674.15313499994,0,93674.15313499994,9.09,0.019439028325980316,hold
1876,2017-08-23,93674.15313499994,0,93674.15313499994,8.99,0.01929598538075067,hold
1877,2017-08-24,93674.15313499994,0,93674.15313499994,8.92,0.019274592635594785,hold
1878,2017-08-25,93674.15313499994,0,93674.15313499994,8.86,0.01875077649132215,hold
1879,2017-08-28,93674.15313499994,0,93674.15313499994,8.93,0.018703674331377994,hold
1880,2017-08-29,93674.15313499994,0,93674.15313499994,9.04,0.018722024513316688,sell
1881,2017-08-30,64287.787294999944,3138,93659.46729499994,9.36,0.020700427950038167,buy
1882,2017-08-31,64287.787294999944,3138,94475.34729499994,9.62,0.021993811898127404,hold
1883,2017-09-01,64287.787294999944,3138,94475.34729499994,9.62,0.02211253283758894,hold
1884,2017-09-05,64287.787294999944,3138,93659.46729499994,9.36,0.022892508246642712,hold
1885,2017-09-06,64287.787294999944,3138,93910.50729499994,9.44,0.02285174580655783,hold
1886,2017-09-07,64287.787294999944,3138,94098.78729499994,9.5,0.022463406141288538,hold
1887,2017-09-08,64287.787294999944,3138,93345.66729499995,9.26,0.02158124857518799,hold
1888,2017-09-11,64287.787294999944,3138,94287.06729499994,9.56,0.021555170777785872,hold
1889,2017-09-12,64287.787294999944,3138,94538.10729499995,9.64,0.019696280907806382,buy
1890,2017-09-13,64287.787294999944,3138,94663.62729499994,9.68,0.019646337595725313,hold
1891,2017-09-14,64287.787294999944,3138,94161.54729499994,9.52,0.01969907920680786,hold
1892,2017-09-15,64287.787294999944,3138,94381.20729499994,9.59,0.017459406514843807,hold
1893,2017-09-18,64287.787294999944,3138,94318.44729499995,9.57,0.01597539841610181,hold
1894,2017-09-19,64287.787294999944,3138,94443.96729499994,9.61,0.01578526567866397,hold
1895,2017-09-20,64287.787294999944,3138,94192.92729499994,9.53,0.014685701101381085,hold
1896,2017-09-21,64287.787294999944,3138,93628.08729499995,9.35,0.015097071099160515,hold
1897,2017-09-22,64287.787294999944,3138,93533.94729499995,9.32,0.01539547351828136,hold
1898,2017-09-25,64287.787294999944,3138,92623.92729499994,9.03,0.016250389206736264,hold
1899,2017-09-26,64287.787294999944,3138,92812.20729499994,9.09,0.016250727703703602,hold
1900,2017-09-27,64287.787294999944,3138,93596.70729499994,9.34,0.016676579790495447,hold
1901,2017-09-28,64287.787294999944,3138,93533.94729499995,9.32,0.01438968015896056,hold
1902,2017-09-29,64287.787294999944,3138,94161.54729499994,9.52,0.01270267738381575,hold
1903,2017-10-02,64287.787294999944,3138,94255.68729499995,9.55,0.012653768655850932,hold
1904,2017-10-03,64287.787294999944,3138,94443.96729499994,9.61,0.011168775477250231,hold
1905,2017-10-04,64287.787294999944,3138,94506.72729499995,9.63,0.011165998792776837,hold
1906,2017-10-05,64287.787294999944,3138,95385.36729499995,9.91,0.01206087304792563,hold
1907,2017-10-06,64287.787294999944,3138,95510.88729499993,9.95,0.011524316905937335,hold
1908,2017-10-09,64287.787294999944,3138,95416.74729499995,9.92,0.010999870051931255,hold
1909,2017-10-10,64287.787294999944,3138,95479.50729499994,9.94,0.01087526717516958,hold
1910,2017-10-11,64287.787294999944,3138,95761.92729499994,10.03,0.010867587768221873,hold
1911,2017-10-12,64287.787294999944,3138,95573.64729499994,9.97,0.010701099433742454,hold
1912,2017-10-13,64287.787294999944,3138,95950.20729499994,10.09,0.010799133114594212,hold
1913,2017-10-16,64287.787294999944,3138,96264.00729499994,10.19,0.010840507342513956,hold
1914,2017-10-17,64287.787294999944,3138,96389.52729499995,10.23,0.010819096945039892,hold
1915,2017-10-18,64287.787294999944,3138,96264.00729499994,10.19,0.010489258475354165,hold
1916,2017-10-19,64287.787294999944,3138,95887.44729499995,10.07,0.011257987520424383,hold
1917,2017-10-20,64287.787294999944,3138,96138.48729499994,10.15,0.011092057850036323,hold
1918,2017-10-23,64287.787294999944,3138,95542.26729499994,9.96,0.0098849967680049,hold
1919,2017-10-24,64287.787294999944,3138,95699.16729499995,10.01,0.010308188165977353,hold
1920,2017-10-25,64287.787294999944,3138,95322.60729499995,9.89,0.010227001433964218,hold
1921,2017-10-26,64287.787294999944,3138,95040.18729499995,9.8,0.010278204802587615,hold
1922,2017-10-27,64287.787294999944,3138,97676.10729499994,10.64,0.01654962586278705,buy
1923,2017-10-30,64287.787294999944,3138,97927.14729499994,10.72,0.016916729563598437,hold
1924,2017-10-31,64287.787294999944,3138,98272.32729499994,10.83,0.016954869998343072,hold
1925,2017-11-01,64287.787294999944,3138,98209.56729499994,10.81,0.016917078832128882,hold
1926,2017-11-02,64287.787294999944,3138,98052.66729499993,10.76,0.016962704383926445,hold
1927,2017-11-03,64287.787294999944,3138,98994.06729499994,11.06,0.01733550959772941,hold
1928,2017-11-06,64287.787294999944,3138,99339.24729499995,11.17,0.01748508753862417,hold
1929,2017-11-07,64287.787294999944,3138,99402.00729499994,11.19,0.017434528895391727,hold
1930,2017-11-08,64287.787294999944,3138,99841.32729499994,11.33,0.01741143810116243,hold
1931,2017-11-09,64287.787294999944,3138,99276.48729499994,11.15,0.018273677365300063,hold
1932,2017-11-10,64287.787294999944,3138,99276.48729499994,11.15,0.018251157202512292,hold
1933,2017-11-13,64287.787294999944,3138,99370.62729499994,11.18,0.0182576488798797,hold
1934,2017-11-14,64287.787294999944,3138,99025.44729499995,11.07,0.01844815361794687,hold
1935,2017-11-15,64287.787294999944,3138,98491.98729499994,10.9,0.018869041237753435,hold
1936,2017-11-16,64287.787294999944,3138,99778.56729499994,11.31,0.018836222549716182,hold
1937,2017-11-17,64287.787294999944,3138,99402.00729499994,11.19,0.018654863514062495,buy
1938,2017-11-20,64287.787294999944,3138,99307.86729499995,11.16,0.018548324975255916,hold
1939,2017-11-21,64287.787294999944,3138,100406.16729499993,11.51,0.018564436237075536,hold
1940,2017-11-22,64287.787294999944,3138,100563.06729499994,11.56,0.018111385002467093,hold
1941,2017-11-24,64287.787294999944,3138,100971.00729499994,11.69,0.01792525091093514,hold
1942,2017-11-27,64287.787294999944,3138,100908.24729499995,11.67,0.01280053390489103,hold
1943,2017-11-28,64287.787294999944,3138,101159.28729499994,11.75,0.012206242862506482,hold
1944,2017-11-29,99258.99294499995,0,99258.99294499995,11.15,0.01402043886964915,hold
1945,2017-11-30,99258.99294499995,0,99258.99294499995,11.42,0.014079872462426039,hold
1946,2017-12-01,99258.99294499995,0,99258.99294499995,11.27,0.01426287969792793,hold
1947,2017-12-04,99258.99294499995,0,99258.99294499995,10.88,0.013592534779924278,hold
1948,2017-12-05,99258.99294499995,0,99258.99294499995,10.9,0.014049961610494556,hold
1949,2017-12-06,99258.99294499995,0,99258.99294499995,11.04,0.013983783323296788,hold
1950,2017-12-07,99258.99294499995,0,99258.99294499995,11.15,0.014539350932215665,hold
1951,2017-12-08,56953.25064499994,3742,99237.85064499994,11.3,0.014674568527635812,buy
1952,2017-12-11,56953.25064499994,3742,100210.77064499995,11.56,0.014701447423014142,hold
1953,2017-12-12,56953.25064499994,3742,100061.09064499993,11.52,0.01476797119629946,hold
1954,2017-12-13,56953.25064499994,3742,100248.19064499994,11.57,0.014646754652069419,hold
1955,2017-12-14,56953.25064499994,3742,100210.77064499995,11.56,0.014162460799824167,hold
1956,2017-12-15,56953.25064499994,3742,101595.31064499993,11.93,0.013213052130119043,hold
1957,2017-12-18,56953.25064499994,3742,102755.33064499995,12.24,0.014855552704805512,hold
1958,2017-12-19,56953.25064499994,3742,102006.93064499994,12.04,0.014937508788595455,hold
1959,2017-12-20,56953.25064499994,3742,101819.83064499995,11.99,0.014512725862540134,hold
1960,2017-12-21,56953.25064499994,3742,101782.41064499994,11.98,0.014367407584116051,hold
1961,2017-12-22,56953.25064499994,3742,101632.73064499995,11.94,0.014482336790264241,hold
1962,2017-12-26,56953.25064499994,3742,100921.75064499993,11.75,0.01497898578391848,hold
1963,2017-12-27,56953.25064499994,3742,100921.75064499993,11.75,0.014978797491615849,hold
1964,2017-12-28,56953.25064499994,3742,101034.01064499994,11.78,0.01349124897928415,hold
1965,2017-12-29,56953.25064499994,3742,100210.77064499995,11.56,0.013711700874600469,hold
1966,2018-01-02,56953.25064499994,3742,102418.55064499995,12.15,0.01369216180177593,hold
1967,2018-01-03,56953.25064499994,3742,103765.67064499995,12.51,0.015593421755859165,buy
1968,2018-01-04,56953.25064499994,3742,104027.61064499995,12.58,0.014606048132831709,hold
1969,2018-01-05,56953.25064499994,3742,105449.57064499994,12.96,0.01460573745730077,hold
1970,2018-01-08,56953.25064499994,3742,106010.87064499993,13.11,0.01449893480169705,hold
1971,2018-01-09,56953.25064499994,3742,106048.29064499994,13.12,0.01414721506835701,hold
1972,2018-01-10,56953.25064499994,3742,105674.09064499993,13.02,0.015025347083240917,hold
1973,2018-01-11,56953.25064499994,3742,106647.01064499994,13.28,0.0152419825488866,hold
1974,2018-01-12,56953.25064499994,3742,107732.19064499994,13.57,0.015455498707384,hold
1975,2018-01-16,56953.25064499994,3742,107320.57064499994,13.46,0.015606872157836663,hold
1976,2018-01-17,56953.25064499994,3742,108892.21064499996,13.88,0.01549534307477295,hold
1977,2018-01-18,56953.25064499994,3742,108967.05064499995,13.9,0.014317618023147368,hold
1978,2018-01-19,56953.25064499994,3742,109453.51064499994,14.03,0.013851969685668953,hold
1979,2018-01-22,56953.25064499994,3742,111099.99064499995,14.47,0.013735154687381257,hold
1980,2018-01-23,56953.25064499994,3742,112484.53064499993,14.84,0.014733581367828997,hold
1981,2018-01-24,56953.25064499994,3742,111361.93064499994,14.54,0.01441018888441844,hold
1982,2018-01-25,56953.25064499994,3742,111287.09064499993,14.52,0.013396450785279318,hold
1983,2018-01-26,56953.25064499994,3742,113719.39064499995,15.17,0.013392082055016767,hold
1984,2018-01-29,56953.25064499994,3742,112933.57064499994,14.96,0.01333234598769346,hold
1985,2018-01-30,56953.25064499994,3742,111511.61064499995,14.58,0.015617575584523553,hold
1986,2018-01-31,56953.25064499994,3742,112185.17064499995,14.76,0.015470874768838275,hold
1987,2018-02-01,56953.25064499994,3742,110800.63064499994,14.39,0.015558292479713475,hold
1988,2018-02-02,107482.39343499995,0,107482.39343499995,13.51,0.01869841392402556,hold
1989,2018-02-05,107482.39343499995,0,107482.39343499995,11.95,0.027284433562224143,hold
1990,2018-02-06,107482.39343499995,0,107482.39343499995,12.88,0.028900246783012333,hold
1991,2018-02-07,107482.39343499995,0,107482.39343499995,12.37,0.030888423577046978,hold
1992,2018-02-08,107482.39343499995,0,107482.39343499995,10.83,0.03535529436071474,hold
1993,2018-02-09,107482.39343499995,0,107482.39343499995,11.34,0.03637237162390548,hold
1994,2018-02-12,107482.39343499995,0,107482.39343499995,11.98,0.03985734658384091,hold
1995,2018-02-13,107482.39343499995,0,107482.39343499995,12.12,0.03956383951978361,hold
1996,2018-02-14,107482.39343499995,0,107482.39343499995,12.83,0.040713536642542625,hold
1997,2018-02-15,107482.39343499995,0,107482.39343499995,13.51,0.043723226745753234,hold
1998,2018-02-16,107482.39343499995,0,107482.39343499995,13.35,0.04384661383619215,hold
1999,2018-02-20,107482.39343499995,0,107482.39343499995,13.42,0.043641331471815946,hold
2000,2018-02-21,107482.39343499995,0,107482.39343499995,13.3,0.04290199005637056,hold
2001,2018-02-22,107482.39343499995,0,107482.39343499995,13.3,0.042930768813082595,hold
2002,2018-02-23,107482.39343499995,0,107482.39343499995,14.1,0.04357810354229895,hold
2003,2018-02-26,107482.39343499995,0,107482.39343499995,14.66,0.04478842510924841,hold
2004,2018-02-27,107482.39343499995,0,107482.39343499995,14.14,0.044772691133809946,hold
2005,2018-02-28,107482.39343499995,0,107482.39343499995,13.85,0.04449081777562127,hold
2006,2018-03-01,107482.39343499995,0,107482.39343499995,13.19,0.04548778811163199,hold
2007,2018-03-02,107482.39343499995,0,107482.39343499995,13.55,0.045698489180902024,hold
2008,2018-03-05,107482.39343499995,0,107482.39343499995,13.97,0.045935363165126905,hold
2009,2018-03-06,107482.39343499995,0,107482.39343499995,14.15,0.041809911933736545,hold
2010,2018-03-07,107482.39343499995,0,107482.39343499995,14.26,0.04009052151756575,hold
2011,2018-03-08,107482.39343499995,0,107482.39343499995,14.47,0.039355015706700504,hold
2012,2018-03-09,107482.39343499995,0,107482.39343499995,15.31,0.03444361776384441,hold
2013,2018-03-12,107482.39343499995,0,107482.39343499995,15.54,0.031158969082798155,hold
2014,2018-03-13,107482.39343499995,0,107482.39343499995,14.98,0.029222879129713143,hold
2015,2018-03-14,107482.39343499995,0,107482.39343499995,14.92,0.030366018153317634,hold
2016,2018-03-15,107482.39343499995,0,107482.39343499995,14.86,0.029965521731611846,hold
2017,2018-03-16,107482.39343499995,0,107482.39343499995,14.76,0.026783349097985975,hold
2018,2018-03-19,107482.39343499995,0,107482.39343499995,13.83,0.030279462592390376,hold
2019,2018-03-20,107482.39343499995,0,107482.39343499995,13.93,0.03035620163188742,hold
2020,2018-03-21,107482.39343499995,0,107482.39343499995,13.73,0.030280847521344387,hold
2021,2018-03-22,107482.39343499995,0,107482.39343499995,12.73,0.033125334634805624,hold
2022,2018-03-23,107482.39343499995,0,107482.39343499995,11.7,0.0348330448344507,hold
2023,2018-03-26,107482.39343499995,0,107482.39343499995,13.02,0.03351472958646092,hold
2024,2018-03-27,107482.39343499995,0,107482.39343499995,11.77,0.03352069546247857,hold
2025,2018-03-28,107482.39343499995,0,107482.39343499995,11.36,0.037110519084341015,hold
2026,2018-03-29,107482.39343499995,0,107482.39343499995,11.99,0.03682533150094374,hold
2027,2018-04-02,107482.39343499995,0,107482.39343499995,10.93,0.03736912830216789,hold
2028,2018-04-03,107482.39343499995,0,107482.39343499995,11.29,0.035559281493751926,hold
2029,2018-04-04,107482.39343499995,0,107482.39343499995,11.83,0.03426448127118508,hold
2030,2018-04-05,107482.39343499995,0,107482.39343499995,12.01,0.038863164647435146,hold
2031,2018-04-06,107482.39343499995,0,107482.39343499995,11.12,0.039262598426807155,hold
2032,2018-04-09,107482.39343499995,0,107482.39343499995,11.34,0.03749772560769632,sell
2033,2018-04-10,107482.39343499995,0,107482.39343499995,12.09,0.037893960967590824,hold
2034,2018-04-11,107482.39343499995,0,107482.39343499995,11.89,0.03803339277152517,hold
2035,2018-04-12,107482.39343499995,0,107482.39343499995,12.3,0.03863431989311158,hold
2036,2018-04-13,107482.39343499995,0,107482.39343499995,12.12,0.038744119954593696,hold
2037,2018-04-16,107482.39343499995,0,107482.39343499995,12.39,0.03887001757421952,hold
2038,2018-04-17,107482.39343499995,0,107482.39343499995,13.18,0.0391025512106212,hold
2039,2018-04-18,107482.39343499995,0,107482.39343499995,13.27,0.03936147667645906,hold
2040,2018-04-19,107482.39343499995,0,107482.39343499995,12.91,0.03953443827538778,hold
2041,2018-04-20,107482.39343499995,0,107482.39343499995,12.29,0.03806532508878382,hold
2042,2018-04-23,107482.39343499995,0,107482.39343499995,12.2,0.03562737067237673,hold
2043,2018-04-24,107482.39343499995,0,107482.39343499995,11.42,0.03598905363810826,hold
2044,2018-04-25,107482.39343499995,0,107482.39343499995,11.46,0.03691480143447159,hold
2045,2018-04-26,107482.39343499995,0,107482.39343499995,12.17,0.0349386705673038,hold
2046,2018-04-27,107482.39343499995,0,107482.39343499995,12.2,0.03517135433162617,hold
2047,2018-04-30,107482.39343499995,0,107482.39343499995,11.94,0.034097679751046064,hold
2048,2018-05-01,107482.39343499995,0,107482.39343499995,12.33,0.03402277440746512,hold
2049,2018-05-02,107482.39343499995,0,107482.39343499995,12.12,0.03413846417650534,hold
2050,2018-05-03,107482.39343499995,0,107482.39343499995,12.12,0.030959511867667048,hold
2051,2018-05-04,107482.39343499995,0,107482.39343499995,12.8,0.02934188592488862,sell
2052,2018-05-07,107482.39343499995,0,107482.39343499995,13.1,0.031362023512810644,hold
2053,2018-05-08,107482.39343499995,0,107482.39343499995,13.06,0.030605811087957572,hold
2054,2018-05-09,107482.39343499995,0,107482.39343499995,13.5,0.030849967005045453,hold
2055,2018-05-10,107482.39343499995,0,107482.39343499995,13.92,0.031368813818166245,hold
2056,2018-05-11,107482.39343499995,0,107482.39343499995,13.87,0.031364571031654485,hold
2057,2018-05-14,107482.39343499995,0,107482.39343499995,13.94,0.03137902691311073,hold
2058,2018-05-15,107482.39343499995,0,107482.39343499995,13.49,0.030993890279479616,hold
2059,2018-05-16,107482.39343499995,0,107482.39343499995,13.73,0.03083603808068607,hold
2060,2018-05-17,107482.39343499995,0,107482.39343499995,13.58,0.03049706691081571,hold
2061,2018-05-18,107482.39343499995,0,107482.39343499995,13.36,0.02946290837515559,hold
2062,2018-05-21,107482.39343499995,0,107482.39343499995,13.59,0.029204795473811097,hold
2063,2018-05-22,84906.23099499995,1669,107471.11099499995,13.52,0.02737704384019138,buy
2064,2018-05-23,84906.23099499995,1669,108038.57099499994,13.86,0.025351863650161847,hold
2065,2018-05-24,84906.23099499995,1669,108021.88099499994,13.85,0.022702928534323225,hold
2066,2018-05-25,84906.23099499995,1669,108088.64099499995,13.89,0.02201391294023284,hold
2067,2018-05-29,84906.23099499995,1669,107788.22099499995,13.71,0.021514902037643297,hold
2068,2018-05-30,84906.23099499995,1669,108272.23099499995,14.0,0.02140792725636484,hold
2069,2018-05-31,84906.23099499995,1669,108222.16099499995,13.97,0.021277606962955373,hold
2070,2018-06-01,84906.23099499995,1669,109307.01099499995,14.62,0.02035757400256742,hold
2071,2018-06-04,84906.23099499995,1669,109941.23099499995,15.0,0.02010341472423845,hold
2072,2018-06-05,84906.23099499995,1669,110191.58099499995,15.15,0.017265311773662913,hold
2073,2018-06-06,84906.23099499995,1669,110608.83099499995,15.4,0.017034463821692686,hold
2074,2018-06-07,84906.23099499995,1669,110007.99099499994,15.04,0.016916979855864066,hold
2075,2018-06-08,84906.23099499995,1669,110007.99099499994,15.04,0.01631057411140461,hold
2076,2018-06-11,84906.23099499995,1669,110191.58099499995,15.15,0.01640386351788647,hold
2077,2018-06-12,84906.23099499995,1669,110592.14099499995,15.39,0.016462017373170046,hold
2078,2018-06-13,84906.23099499995,1669,110575.45099499995,15.38,0.013481782094564477,hold
2079,2018-06-14,84906.23099499995,1669,111343.19099499995,15.84,0.013660214942124884,hold
2080,2018-06-15,84906.23099499995,1669,111092.84099499995,15.69,0.013782917114726255,hold
2081,2018-06-18,84906.23099499995,1669,111026.08099499995,15.65,0.013400737349653297,hold
2082,2018-06-19,84906.23099499995,1669,110792.42099499995,15.51,0.014140453001047043,hold
2083,2018-06-20,84906.23099499995,1669,111343.19099499995,15.84,0.015758544442077124,buy
2084,2018-06-21,84906.23099499995,1669,110658.90099499995,15.43,0.015800637130842347,hold
2085,2018-06-22,84906.23099499995,1669,110391.86099499995,15.27,0.016598252393125602,hold
2086,2018-06-25,108744.31598999994,0,108744.31598999994,14.29,0.02181354565474506,hold
2087,2018-06-26,108744.31598999994,0,108744.31598999994,14.45,0.02155285895975307,hold
2088,2018-06-27,108744.31598999994,0,108744.31598999994,13.87,0.021606428469017332,hold
2089,2018-06-28,108744.31598999994,0,108744.31598999994,14.21,0.02204167464745764,hold
2090,2018-06-29,108744.31598999994,0,108744.31598999994,14.28,0.021993971340602107,hold
2091,2018-07-02,108744.31598999994,0,108744.31598999994,14.6,0.0208013484169471,hold
2092,2018-07-03,108744.31598999994,0,108744.31598999994,14.1,0.020623213801411838,hold
2093,2018-07-05,74174.38966499994,2365,108727.03966499993,14.61,0.020476313911567047,buy
2094,2018-07-06,74174.38966499994,2365,110287.93966499993,15.27,0.022255522058513444,hold
2095,2018-07-09,74174.38966499994,2365,111304.88966499994,15.7,0.023572081509801356,hold
2096,2018-07-10,74174.38966499994,2365,111375.83966499995,15.73,0.023536858567434076,hold
2097,2018-07-11,74174.38966499994,2365,110831.88966499994,15.5,0.023749463797399638,hold
2098,2018-07-12,74174.38966499994,2365,112652.93966499993,16.27,0.02474273472643848,hold
2099,2018-07-13,74174.38966499994,2365,112771.18966499994,16.32,0.024810289947814555,hold
2100,2018-07-16,74174.38966499994,2365,112487.38966499994,16.2,0.024756555010891374,hold
2101,2018-07-17,74174.38966499994,2365,113196.88966499994,16.5,0.024732666149952422,hold
2102,2018-07-18,74174.38966499994,2365,112960.38966499994,16.4,0.02461504095670011,hold
2103,2018-07-19,74174.38966499994,2365,112392.78966499993,16.16,0.023570873964302148,hold
2104,2018-07-20,74174.38966499994,2365,112345.48966499994,16.14,0.02344503274403208,hold
2105,2018-07-23,74174.38966499994,2365,112652.93966499993,16.27,0.023137619281763392,hold
2106,2018-07-24,74174.38966499994,2365,113149.58966499995,16.48,0.019321709900009778,buy
2107,2018-07-25,74174.38966499994,2365,114781.43966499994,17.17,0.01921807897556624,hold
2108,2018-07-26,74174.38966499994,2365,113007.68966499994,16.42,0.019853752042793504,hold
2109,2018-07-27,111357.23893999995,0,111357.23893999995,15.73,0.0198487403715648,hold
2110,2018-07-30,111357.23893999995,0,111357.23893999995,15.06,0.023049862335599917,hold
2111,2018-07-31,111357.23893999995,0,111357.23893999995,15.36,0.02287792899425078,hold
2112,2018-08-01,111357.23893999995,0,111357.23893999995,15.57,0.022950595399326746,hold
2113,2018-08-02,111357.23893999995,0,111357.23893999995,16.19,0.023031746515439974,hold
2114,2018-08-03,111357.23893999995,0,111357.23893999995,16.33,0.02286576886191633,hold
2115,2018-08-06,111357.23893999995,0,111357.23893999995,16.63,0.021439519222464936,hold
2116,2018-08-07,111357.23893999995,0,111357.23893999995,16.8,0.021699534628188084,hold
2117,2018-08-08,111357.23893999995,0,111357.23893999995,16.84,0.0212013921949761,hold
2118,2018-08-09,111357.23893999995,0,111357.23893999995,16.82,0.020102651595293227,hold
2119,2018-08-10,111357.23893999995,0,111357.23893999995,16.43,0.020582628268838242,hold
2120,2018-08-13,111357.23893999995,0,111357.23893999995,16.39,0.02059779560885249,hold
2121,2018-08-14,111357.23893999995,0,111357.23893999995,16.69,0.02047629790061562,hold
2122,2018-08-15,111357.23893999995,0,111357.23893999995,16.08,0.02094393529081016,hold
2123,2018-08-16,111357.23893999995,0,111357.23893999995,16.23,0.020897778511592944,hold
2124,2018-08-17,111357.23893999995,0,111357.23893999995,16.23,0.021109944732780862,hold
2125,2018-08-20,111357.23893999995,0,111357.23893999995,16.19,0.021042670434551915,hold
2126,2018-08-21,111357.23893999995,0,111357.23893999995,16.36,0.019791437138114258,hold
