,date,cash,position,portfolio_value,close,volatility,ATR,rsi,signal
1805,2017-08-18,65668.19579499998,5224,111221.47579499998,8.72,0.018059574810572337,0.2964285714285717,40.51724137931034,hold
1806,2017-08-21,65668.19579499998,5224,111116.99579499997,8.7,0.017691788755030382,0.30642857142857177,38.59649122807014,hold
1807,2017-08-22,65668.19579499998,5224,113154.35579499998,9.09,0.019439028325980316,0.31071428571428594,46.15384615384617,hold
1808,2017-08-23,65668.19579499998,5224,112631.95579499999,8.99,0.01929598538075067,0.30785714285714316,46.15384615384617,hold
1809,2017-08-24,65668.19579499998,5224,112266.27579499998,8.92,0.019274592635594785,0.3185714285714288,44.106463878326984,hold
1810,2017-08-25,65668.19579499998,5224,111952.83579499998,8.86,0.01875077649132215,0.32428571428571445,39.52569169960472,hold
1811,2017-08-28,65668.19579499998,5224,112318.51579499998,8.93,0.018703674331377994,0.3135714285714287,41.63424124513619,hold
1812,2017-08-29,65668.19579499998,5224,112893.15579499997,9.04,0.018722024513316688,0.320714285714286,44.69696969696968,hold
1813,2017-08-30,65668.19579499998,5224,114564.83579499998,9.36,0.020700427950038167,0.3014285714285717,63.82978723404251,buy
1814,2017-08-31,86398.54543499998,3068,115912.70543499998,9.62,0.021993811898127404,0.3028571428571431,64.7302904564315,buy
1815,2017-09-01,98571.37597499997,1802,115906.61597499996,9.62,0.02211253283758894,0.28857142857142887,58.737864077669876,buy
1816,2017-09-05,98571.37597499997,1802,115438.09597499997,9.36,0.022892508246642712,0.3135714285714287,51.73913043478261,buy
1817,2017-09-06,98571.37597499997,1802,115582.25597499998,9.44,0.02285174580655783,0.31642857142857167,52.56410256410254,buy
1818,2017-09-07,98571.37597499997,1802,115690.37597499997,9.5,0.022463406141288538,0.2878571428571431,70.49180327868851,buy
1819,2017-09-08,98571.37597499997,1802,115257.89597499998,9.26,0.02158124857518799,0.28642857142857153,63.23529411764702,buy
1820,2017-09-11,98571.37597499997,1802,115798.49597499997,9.56,0.021555170777785872,0.29357142857142865,68.5344827586207,buy
1821,2017-09-12,105749.58507499998,1057,115939.06507499998,9.64,0.019696280907806382,0.2757142857142858,63.681592039801004,buy
1822,2017-09-13,109996.98031499998,618,115979.22031499998,9.68,0.019646337595725313,0.2742857142857144,67.69230769230768,buy
1823,2017-09-14,109996.98031499998,618,115880.34031499998,9.52,0.01969907920680786,0.26428571428571435,64.70588235294116,buy
1824,2017-09-15,109996.98031499998,618,115923.60031499997,9.59,0.017459406514843807,0.2635714285714287,67.8048780487805,buy
1825,2017-09-18,109996.98031499998,618,115911.24031499997,9.57,0.01597539841610181,0.2707142857142858,66.00000000000001,buy
1826,2017-09-19,112436.69984499998,364,115934.73984499997,9.61,0.01578526567866397,0.2514285714285715,64.76683937823836,buy
1827,2017-09-20,112436.69984499998,364,115905.61984499998,9.53,0.014685701101381085,0.2492857142857143,55.02958579881657,buy
1828,2017-09-21,112436.69984499998,364,115840.09984499998,9.35,0.015097071099160515,0.24785714285714278,41.61490683229815,hold
1829,2017-09-22,112436.69984499998,364,115829.17984499998,9.32,0.01539547351828136,0.24357142857142833,40.853658536585385,hold
1830,2017-09-25,112436.69984499998,364,115723.61984499998,9.03,0.016250389206736264,0.23999999999999982,40.119760479041915,hold
1831,2017-09-26,112436.69984499998,364,115745.45984499998,9.09,0.016250727703703602,0.23642857142857135,39.393939393939405,hold
1832,2017-09-27,112436.69984499998,364,115836.45984499998,9.34,0.016676579790495447,0.24928571428571417,45.65217391304348,hold
1833,2017-09-28,112436.69984499998,364,115829.17984499998,9.32,0.01438968015896056,0.24071428571428566,51.85185185185187,buy
1834,2017-09-29,112436.69984499998,364,115901.97984499998,9.52,0.01270267738381575,0.232142857142857,48.68421052631576,hold
1835,2017-10-02,112436.69984499998,364,115912.89984499998,9.55,0.012653768655850932,0.23714285714285704,46.93877551020409,hold
1836,2017-10-03,113877.47909499999,214,115934.01909499998,9.61,0.011168775477250231,0.23571428571428563,47.65100671140938,buy
1837,2017-10-04,114724.49537499998,126,115937.87537499999,9.63,0.011165998792776837,0.23357142857142854,54.07407407407412,buy
1838,2017-10-05,115249.46275999998,73,115972.89275999997,9.91,0.01206087304792563,0.23714285714285704,60.25641025641028,buy
1839,2017-10-06,115557.75853499999,42,115975.65853499998,9.95,0.011524316905937335,0.2292857142857141,62.025316455696185,buy
1840,2017-10-09,115726.31421499999,25,115974.31421499999,9.92,0.010999870051931255,0.22999999999999968,59.87261146496817,buy
1841,2017-10-10,115825.664515,15,115974.764515,9.94,0.01087526717516958,0.22357142857142825,63.57615894039737,buy
1842,2017-10-11,115885.81442499999,9,115976.084425,10.03,0.010867587768221873,0.21357142857142822,73.943661971831,buy
1843,2017-10-12,115915.70946999999,6,115975.52947,9.97,0.010701099433742454,0.21499999999999972,72.41379310344833,buy
1844,2017-10-13,115935.87937999998,4,115976.23937999998,10.09,0.010799133114594212,0.19499999999999965,91.40625000000016,buy
1845,2017-10-16,115946.06428499999,3,115976.634285,10.19,0.010840507342513956,0.1871428571428567,91.66666666666681,buy
1846,2017-10-17,115956.28916999999,2,115976.74917,10.23,0.010819096945039892,0.16928571428571385,90.09009009009027,buy
1847,2017-10-18,115956.28916999999,2,115976.66917,10.19,0.010489258475354165,0.16714285714285662,88.495575221239,buy
1848,2017-10-19,115956.28916999999,2,115976.42916999999,10.07,0.011257987520424383,0.17357142857142818,76.19047619047629,buy
1849,2017-10-20,115956.28916999999,2,115976.58916999999,10.15,0.011092057850036323,0.16714285714285676,77.27272727272735,buy
1850,2017-10-23,115956.28916999999,2,115976.20916999999,9.96,0.0098849967680049,0.17999999999999958,64.22764227642287,buy
1851,2017-10-24,115956.28916999999,2,115976.30917,10.01,0.010308188165977353,0.1807142857142853,65.07936507936512,buy
1852,2017-10-25,115956.28916999999,2,115976.06916999999,9.89,0.010227001433964218,0.186428571428571,49.09090909090911,buy
1853,2017-10-26,115956.28916999999,2,115975.88917,9.8,0.010278204802587615,0.18785714285714253,43.478260869565254,hold
1854,2017-10-27,115956.28916999999,2,115977.56916999999,10.64,0.01654962586278705,0.2421428571428568,68.36734693877557,buy
1855,2017-10-30,115956.28916999999,2,115977.72916999999,10.72,0.016916729563598437,0.2428571428571425,69.30693069306938,buy
1856,2017-10-31,115956.28916999999,2,115977.94916999999,10.83,0.016954869998343072,0.24428571428571402,69.60784313725496,buy
1857,2017-11-01,115956.28916999999,2,115977.90916999998,10.81,0.016917078832128882,0.2535714285714284,71.00000000000003,buy
1858,2017-11-02,115956.28916999999,2,115977.80917,10.76,0.016962704383926445,0.2621428571428571,67.35751295336789,buy
1859,2017-11-03,115956.28916999999,2,115978.40916999998,11.06,0.01733550959772941,0.2771428571428572,70.42253521126764,buy
1860,2017-11-06,115956.28916999999,2,115978.62916999999,11.17,0.01748508753862417,0.28142857142857153,71.36363636363637,buy
1861,2017-11-07,115956.28916999999,2,115978.66917,11.19,0.017434528895391727,0.2842857142857144,72.9357798165138,buy
1862,2017-11-08,115956.28916999999,2,115978.94916999999,11.33,0.01741143810116243,0.2750000000000001,78.63636363636367,buy
1863,2017-11-09,115956.28916999999,2,115978.58916999999,11.15,0.018273677365300063,0.30214285714285716,71.73913043478264,buy
1864,2017-11-10,115956.28916999999,2,115978.58916999999,11.15,0.018251157202512292,0.29214285714285715,78.19905213270144,buy
1865,2017-11-13,115956.28916999999,2,115978.64916999999,11.18,0.0182576488798797,0.29500000000000004,77.9904306220096,buy
1866,2017-11-14,115956.28916999999,2,115978.42916999999,11.07,0.01844815361794687,0.2878571428571429,78.36538461538463,hold
1867,2017-11-15,115956.28916999999,2,115978.08916999999,10.9,0.018869041237753435,0.30071428571428577,75.46296296296298,hold
1868,2017-11-16,115956.28916999999,2,115978.90916999998,11.31,0.018836222549716182,0.27142857142857163,69.364161849711,buy
1869,2017-11-17,115956.28916999999,2,115978.66917,11.19,0.018654863514062495,0.2671428571428573,63.27683615819207,buy
1870,2017-11-20,115956.28916999999,2,115978.60917,11.16,0.018548324975255916,0.2650000000000002,59.76331360946747,buy
1871,2017-11-21,115956.28916999999,2,115979.30917,11.51,0.018564436237075536,0.27142857142857146,67.32673267326732,buy
1872,2017-11-22,115956.28916999999,2,115979.40916999998,11.56,0.018111385002467093,0.25928571428571423,69.80198019801982,buy
1873,2017-11-24,115967.97332499998,1,115979.66332499999,11.69,0.01792525091093514,0.24642857142857125,67.02702702702702,buy
1874,2017-11-27,115967.97332499998,1,115979.64332499998,11.67,0.01280053390489103,0.24642857142857125,64.20454545454547,buy
1875,2017-11-28,115967.97332499998,1,115979.72332499998,11.75,0.012206242862506482,0.25071428571428545,65.38461538461542,buy
1876,2017-11-29,115967.97332499998,1,115979.12332499998,11.15,0.01402043886964915,0.2914285714285712,46.05263157894737,buy
1877,2017-11-30,115967.97332499998,1,115979.39332499998,11.42,0.014079872462426039,0.27785714285714264,55.69620253164557,buy
1878,2017-12-01,115967.97332499998,1,115979.24332499999,11.27,0.01426287969792793,0.31428571428571406,52.38095238095237,buy
1879,2017-12-04,115967.97332499998,1,115978.85332499999,10.88,0.013592534779924278,0.34714285714285686,44.79166666666668,hold
1880,2017-12-05,115967.97332499998,1,115978.87332499998,10.9,0.014049961610494556,0.364285714285714,46.95340501792115,buy
1881,2017-12-06,115967.97332499998,1,115979.01332499998,11.04,0.013983783323296788,0.3657142857142854,52.53623188405795,hold
1882,2017-12-07,115967.97332499998,1,115979.12332499998,11.15,0.014539350932215665,0.34785714285714253,46.74796747967479,hold
1883,2017-12-08,115967.97332499998,1,115979.27332499999,11.3,0.014674568527635812,0.3578571428571426,52.20883534136549,buy
1884,2017-12-11,115967.97332499998,1,115979.53332499998,11.56,0.014701447423014142,0.3678571428571425,57.3529411764706,buy
1885,2017-12-12,115967.97332499998,1,115979.49332499999,11.52,0.01476797119629946,0.354285714285714,50.20746887966805,buy
1886,2017-12-13,115967.97332499998,1,115979.54332499999,11.57,0.014646754652069419,0.359285714285714,50.20746887966805,buy
1887,2017-12-14,115967.97332499998,1,115979.53332499998,11.56,0.014162460799824167,0.3649999999999998,47.161572052401766,buy
1888,2017-12-15,115967.97332499998,1,115979.90332499998,11.93,0.013213052130119043,0.3835714285714284,54.92424242424243,buy
1889,2017-12-18,115967.97332499998,1,115980.21332499999,12.24,0.014855552704805512,0.392142857142857,58.53658536585366,buy
1890,2017-12-19,115967.97332499998,1,115980.01332499998,12.04,0.014937508788595455,0.35928571428571426,68.01619433198377,buy
1891,2017-12-20,115967.97332499998,1,115979.96332499999,11.99,0.014512725862540134,0.3578571428571428,62.66666666666667,buy
1892,2017-12-21,115967.97332499998,1,115979.95332499998,11.98,0.014367407584116051,0.32428571428571434,66.82464454976306,buy
1893,2017-12-22,115967.97332499998,1,115979.91332499999,11.94,0.014482336790264241,0.28642857142857153,80.1136363636363,buy
1894,2017-12-26,115967.97332499998,1,115979.72332499998,11.75,0.01497898578391848,0.2721428571428573,72.02072538860101,buy
1895,2017-12-27,115967.97332499998,1,115979.72332499998,11.75,0.014978797491615849,0.25500000000000017,69.83240223463686,buy
1896,2017-12-28,115967.97332499998,1,115979.75332499998,11.78,0.01349124897928415,0.2464285714285715,68.4210526315789,buy
1897,2017-12-29,115967.97332499998,1,115979.53332499998,11.56,0.013711700874600469,0.24285714285714288,57.30337078651685,buy
1898,2018-01-02,115967.97332499998,1,115980.12332499998,12.15,0.01369216180177593,0.26785714285714285,63.981042654028435,buy
1899,2018-01-03,115967.97332499998,1,115980.48332499998,12.51,0.015593421755859165,0.28357142857142864,70.3703703703704,buy
1900,2018-01-04,115967.97332499998,1,115980.55332499999,12.58,0.014606048132831709,0.28500000000000003,70.6122448979592,buy
1901,2018-01-05,115967.97332499998,1,115980.93332499999,12.96,0.01460573745730077,0.29928571428571427,74.82269503546101,buy
1902,2018-01-08,115967.97332499998,1,115981.08332499999,13.11,0.01449893480169705,0.2821428571428572,72.69230769230771,buy
1903,2018-01-09,115967.97332499998,1,115981.09332499998,13.12,0.01414721506835701,0.2742857142857144,69.13043478260869,buy
1904,2018-01-10,115967.97332499998,1,115980.99332499999,13.02,0.015025347083240917,0.2771428571428572,72.27272727272732,buy
1905,2018-01-11,115967.97332499998,1,115981.25332499998,13.28,0.0152419825488866,0.27285714285714285,76.76348547717845,buy
1906,2018-01-12,115967.97332499998,1,115981.54332499999,13.57,0.015455498707384,0.28857142857142853,79.55390334572493,buy
1907,2018-01-16,115967.97332499998,1,115981.43332499999,13.46,0.015606872157836663,0.32999999999999996,77.53623188405803,buy
1908,2018-01-17,115967.97332499998,1,115981.85332499999,13.88,0.01549534307477295,0.34214285714285697,85.61872909699002,buy
1909,2018-01-18,115967.97332499998,1,115981.87332499998,13.9,0.014317618023147368,0.352142857142857,85.71428571428577,buy
1910,2018-01-19,115967.97332499998,1,115982.00332499998,14.03,0.013851969685668953,0.3628571428571427,86.17363344051452,buy
1911,2018-01-22,115967.97332499998,1,115982.44332499999,14.47,0.013735154687381257,0.37928571428571417,93.69369369369372,buy
1912,2018-01-23,115967.97332499998,1,115982.81332499998,14.84,0.014733581367828997,0.36357142857142843,93.24758842443732,buy
1913,2018-01-24,115967.97332499998,1,115982.51332499998,14.54,0.01441018888441844,0.387142857142857,83.27868852459017,buy
1914,2018-01-25,115967.97332499998,1,115982.49332499999,14.52,0.013396450785279318,0.407142857142857,82.33333333333334,buy
1915,2018-01-26,115967.97332499998,1,115983.14332499998,15.17,0.013392082055016767,0.4242857142857141,83.79204892966362,buy
1916,2018-01-29,115967.97332499998,1,115982.93332499999,14.96,0.01333234598769346,0.43357142857142833,77.77777777777781,buy
1917,2018-01-30,115967.97332499998,1,115982.55332499999,14.58,0.015617575584523553,0.45999999999999985,69.72972972972974,buy
1918,2018-01-31,115967.97332499998,1,115982.73332499998,14.76,0.015470874768838275,0.46499999999999986,73.01587301587301,buy
1919,2018-02-01,115967.97332499998,1,115982.36332499998,14.39,0.015558292479713475,0.4899999999999998,64.26735218509,buy
1920,2018-02-05,115981.47656999998,0,115981.47656999998,11.95,0.027284433562224143,0.6099999999999998,37.26812816188869,hold
1921,2018-02-06,115981.47656999998,0,115981.47656999998,12.88,0.028900246783012333,0.6942857142857142,42.236024844720504,hold
1922,2018-02-07,115981.47656999998,0,115981.47656999998,12.37,0.030888423577046978,0.7328571428571429,38.96103896103895,hold
1923,2018-02-08,115981.47656999998,0,115981.47656999998,10.83,0.03535529436071474,0.8335714285714285,30.815347721822548,hold
1924,2018-02-09,115981.47656999998,0,115981.47656999998,11.34,0.03637237162390548,0.9042857142857142,31.391200951248507,hold
1925,2018-02-12,115981.47656999998,0,115981.47656999998,11.98,0.03985734658384091,0.9371428571428572,33.52534562211983,hold
1926,2018-02-13,115981.47656999998,0,115981.47656999998,12.12,0.03956383951978361,0.9221428571428573,35.79812206572771,hold
1927,2018-02-14,115981.47656999998,0,115981.47656999998,12.83,0.040713536642542625,0.9564285714285717,40.82519001085777,hold
1928,2018-02-15,115981.47656999998,0,115981.47656999998,13.51,0.043723226745753234,0.9642857142857145,41.01731601731602,hold
1929,2018-02-16,115981.47656999998,0,115981.47656999998,13.35,0.04384661383619215,0.9785714285714288,41.240478781284,hold
1930,2018-02-20,115981.47656999998,0,115981.47656999998,13.42,0.043641331471815946,0.9771428571428572,43.46846846846847,hold
1931,2018-02-21,115981.47656999998,0,115981.47656999998,13.3,0.04290199005637056,0.9992857142857144,41.7233560090703,hold
1932,2018-02-22,115981.47656999998,0,115981.47656999998,13.3,0.042930768813082595,0.9914285714285717,43.55029585798817,hold
1933,2018-02-23,115981.47656999998,0,115981.47656999998,14.1,0.04357810354229895,0.9842857142857143,53.52449223416965,hold
1934,2018-02-26,115981.47656999998,0,115981.47656999998,14.66,0.04478842510924841,0.887857142857143,68.3853459972863,hold
1935,2018-02-27,115981.47656999998,0,115981.47656999998,14.14,0.044772691133809946,0.8150000000000002,59.05172413793103,hold
1936,2018-02-28,115981.47656999998,0,115981.47656999998,13.85,0.04449081777562127,0.8057142857142858,60.979228486646896,hold
1937,2018-03-01,115981.47656999998,0,115981.47656999998,13.19,0.04548778811163199,0.7757142857142858,70.13651877133105,hold
1938,2018-03-02,115981.47656999998,0,115981.47656999998,13.55,0.045698489180902024,0.7435714285714285,69.35201401050789,hold
1939,2018-03-05,115981.47656999998,0,115981.47656999998,13.97,0.045935363165126905,0.7457142857142858,68.12386156648452,hold
1940,2018-03-06,115981.47656999998,0,115981.47656999998,14.15,0.041809911933736545,0.7378571428571429,68.35443037974684,hold
1941,2018-03-07,86277.31190999999,2082,115966.63191,14.26,0.04009052151756575,0.7071428571428571,64.50304259634888,buy
1942,2018-03-08,86277.31190999999,2082,116403.85191,14.47,0.039355015706700504,0.6714285714285714,60.762331838565025,hold
1943,2018-03-09,99957.60833999999,1188,118145.88833999999,15.31,0.03444361776384441,0.695,69.06614785992218,buy
1944,2018-03-12,107987.77124999999,671,118415.11124999999,15.54,0.031158969082798155,0.6799999999999998,70.0,buy
1945,2018-03-13,112195.04655999999,390,118037.24655999999,14.98,0.029222879129713143,0.7035714285714284,64.6341463414634,buy
1946,2018-03-14,114625.79057999999,227,118012.63057999998,14.92,0.030366018153317634,0.7021428571428571,63.96551724137931,buy
1947,2018-03-15,116021.93215999998,133,117998.31215999999,14.86,0.029965521731611846,0.6757142857142856,57.5098814229249,buy
1948,2018-03-16,116833.32625999999,78,117984.60625999999,14.76,0.026783349097985975,0.6585714285714285,51.086956521739125,buy
1949,2018-03-20,87724.06069999999,2166,117896.44069999999,13.93,0.03035620163188742,0.6849999999999998,50.8298755186722,buy
1950,2018-03-21,87724.06069999999,2166,117463.2407,13.73,0.030280847521344387,0.642142857142857,56.19266055045873,buy
1951,2018-03-23,115283.45410999999,0,115283.45410999999,11.7,0.0348330448344507,0.6607142857142857,29.768270944741502,hold
1952,2018-03-26,115283.45410999999,0,115283.45410999999,13.02,0.03351472958646092,0.7292857142857143,41.62962962962962,hold
1953,2018-03-27,115283.45410999999,0,115283.45410999999,11.77,0.03352069546247857,0.8271428571428573,34.22053231939162,hold
1954,2018-03-28,115283.45410999999,0,115283.45410999999,11.36,0.037110519084341015,0.8671428571428573,30.77873918417798,hold
1955,2018-03-29,115283.45410999999,0,115283.45410999999,11.99,0.03682533150094374,0.8857142857142859,28.93401015228426,hold
1956,2018-04-02,115283.45410999999,0,115283.45410999999,10.93,0.03736912830216789,0.9614285714285716,23.536165327210114,hold
1957,2018-04-03,115283.45410999999,0,115283.45410999999,11.29,0.035559281493751926,0.9378571428571431,28.31962397179788,hold
1958,2018-04-04,115283.45410999999,0,115283.45410999999,11.83,0.03426448127118508,0.9985714285714288,32.814238042269196,hold
1959,2018-04-05,115283.45410999999,0,115283.45410999999,12.01,0.038863164647435146,1.0014285714285716,34.35784851811198,hold
1960,2018-04-06,115283.45410999999,0,115283.45410999999,11.12,0.039262598426807155,1.0535714285714288,31.61616161616162,hold
1961,2018-04-09,115283.45410999999,0,115283.45410999999,11.34,0.03749772560769632,1.0221428571428575,36.45266594124048,hold
1962,2018-04-10,115283.45410999999,0,115283.45410999999,12.09,0.037893960967590824,1.0592857142857146,40.650406504065046,hold
1963,2018-04-11,115283.45410999999,0,115283.45410999999,11.89,0.03803339277152517,1.0428571428571431,40.650406504065046,hold
1964,2018-04-12,115283.45410999999,0,115283.45410999999,12.3,0.03863431989311158,1.0071428571428573,47.67567567567568,hold
1965,2018-04-13,115283.45410999999,0,115283.45410999999,12.12,0.038744119954593696,0.9664285714285716,52.5,hold
1966,2018-04-16,115283.45410999999,0,115283.45410999999,12.39,0.03887001757421952,0.897857142857143,45.71428571428573,hold
1967,2018-04-17,115283.45410999999,0,115283.45410999999,13.18,0.0391025512106212,0.8264285714285714,60.232220609579095,hold
1968,2018-04-18,115283.45410999999,0,115283.45410999999,13.27,0.03936147667645906,0.7964285714285715,64.53576864535768,hold
1969,2018-04-19,115283.45410999999,0,115283.45410999999,12.91,0.03953443827538778,0.7535714285714287,57.3015873015873,hold
1970,2018-04-20,115283.45410999999,0,115283.45410999999,12.29,0.03806532508878382,0.7050000000000001,61.60409556313992,hold
1971,2018-04-23,85756.89820999998,2419,115268.69820999999,12.2,0.03562737067237673,0.6964285714285714,58.13953488372092,buy
1972,2018-04-24,85756.89820999998,2419,113381.87820999998,11.42,0.03598905363810826,0.6900000000000001,46.483704974271014,hold
1973,2018-04-25,85756.89820999998,2419,113478.63820999999,11.46,0.03691480143447159,0.7,45.1669595782074,hold
1974,2018-04-26,85756.89820999998,2419,115196.12820999998,12.17,0.0349386705673038,0.6835714285714284,59.528130671506354,hold
1975,2018-04-27,85756.89820999998,2419,115268.69820999999,12.2,0.03517135433162617,0.6714285714285712,58.08270676691729,buy
1976,2018-04-30,85756.89820999998,2419,114639.75820999999,11.94,0.034097679751046064,0.6571428571428568,48.44720496894409,hold
1977,2018-05-01,85756.89820999998,2419,115583.16820999999,12.33,0.03402277440746512,0.6685714285714283,54.38247011952191,hold
1978,2018-05-02,85756.89820999998,2419,115075.17820999998,12.12,0.03413846417650534,0.6607142857142855,48.13278008298754,hold
1979,2018-05-03,85756.89820999998,2419,115075.17820999998,12.12,0.030959511867667048,0.6699999999999998,50.0,hold
1980,2018-05-04,98742.40220999999,1404,116713.60220999998,12.8,0.02934188592488862,0.7092857142857142,54.05940594059406,hold
1981,2018-05-07,106637.75256,801,117130.85256,13.1,0.031362023512810644,0.677142857142857,49.122807017543856,buy
1982,2018-05-08,111102.03929999999,459,117096.57929999998,13.06,0.030605811087957572,0.6749999999999999,47.6718403547672,buy
1983,2018-05-09,113841.16905,256,117297.16905,13.5,0.030849967005045453,0.6764285714285714,56.42701525054466,buy
1984,2018-05-10,115455.08168999999,140,117403.88169,13.92,0.031368813818166245,0.6542857142857141,68.56492027334853,buy
1985,2018-05-11,116328.454785,77,117396.444785,13.87,0.031364571031654485,0.6307142857142857,69.19540229885058,buy
1986,2018-05-14,116816.110835,42,117401.590835,13.94,0.03137902691311073,0.5664285714285715,84.6153846153846,hold
1987,2018-05-15,117058.809425,24,117382.569425,13.49,0.030993890279479616,0.5714285714285715,75.06172839506172,hold
1988,2018-05-16,117196.040775,14,117388.260775,13.73,0.03083603808068607,0.5364285714285717,71.7877094972067,buy
1989,2018-05-17,117277.480035,8,117386.120035,13.58,0.03049706691081571,0.5207142857142859,68.64864864864865,hold
1990,2018-05-18,117317.539995,5,117384.339995,13.36,0.02946290837515559,0.4921428571428573,69.39890710382512,hold
1991,2018-05-21,117344.706405,3,117385.47640500001,13.59,0.029204795473811097,0.4850000000000002,68.0,buy
1992,2018-05-22,117358.219645,2,117385.259645,13.52,0.02737704384019138,0.48000000000000015,70.83333333333333,buy
1993,2018-05-23,117358.219645,2,117385.939645,13.86,0.025351863650161847,0.4764285714285714,73.51351351351352,buy
1994,2018-05-24,117358.219645,2,117385.919645,13.85,0.022702928534323225,0.4428571428571428,67.32673267326732,buy
1995,2018-05-25,117358.219645,2,117385.999645,13.89,0.02201391294023284,0.43071428571428566,64.25992779783394,buy
1996,2018-05-29,117358.219645,2,117385.639645,13.71,0.021514902037643297,0.43928571428571406,61.16838487972509,buy
1997,2018-05-30,117358.219645,2,117386.219645,14.0,0.02140792725636484,0.4278571428571426,59.05797101449275,buy
1998,2018-05-31,117358.219645,2,117386.159645,13.97,0.021277606962955373,0.42357142857142843,51.054852320675124,buy
1999,2018-06-01,117358.219645,2,117387.45964500001,14.62,0.02035757400256742,0.4514285714285712,62.62626262626263,buy
2000,2018-06-04,117358.219645,2,117388.219645,15.0,0.02010341472423845,0.4564285714285711,66.15853658536587,buy
2001,2018-06-05,117358.219645,2,117388.51964500001,15.15,0.017265311773662913,0.4278571428571426,77.85234899328859,buy
2002,2018-06-06,117373.61194500001,1,117389.011945,15.4,0.017034463821692686,0.4349999999999997,77.92642140468227,buy
2003,2018-06-07,117373.61194500001,1,117388.651945,15.04,0.016916979855864066,0.44285714285714256,72.81249999999997,buy
2004,2018-06-08,117373.61194500001,1,117388.651945,15.04,0.01631057411140461,0.45142857142857107,78.18791946308724,buy
2005,2018-06-11,117373.61194500001,1,117388.761945,15.15,0.01640386351788647,0.436428571428571,77.27272727272727,buy
2006,2018-06-12,117373.61194500001,1,117389.00194500001,15.39,0.016462017373170046,0.4299999999999996,80.85808580858087,buy
2007,2018-06-13,117373.61194500001,1,117388.99194500002,15.38,0.013481782094564477,0.4142857142857141,78.14814814814817,buy
2008,2018-06-14,117373.61194500001,1,117389.45194500001,15.84,0.013660214942124884,0.41714285714285687,81.58730158730158,buy
2009,2018-06-15,117373.61194500001,1,117389.30194500001,15.69,0.013782917114726255,0.42571428571428555,77.60736196319017,buy
2010,2018-06-18,117373.61194500001,1,117389.261945,15.65,0.013400737349653297,0.42357142857142843,81.08974358974359,buy
2011,2018-06-19,117373.61194500001,1,117389.121945,15.51,0.014140453001047043,0.45142857142857135,75.4208754208754,buy
2012,2018-06-20,117373.61194500001,1,117389.45194500001,15.84,0.015758544442077124,0.46142857142857135,78.5932721712538,buy
2013,2018-06-21,117373.61194500001,1,117389.041945,15.43,0.015800637130842347,0.46142857142857135,63.36633663366336,buy
2014,2018-06-22,117373.61194500001,1,117388.88194500002,15.27,0.016598252393125602,0.46428571428571414,54.80427046263345,buy
2015,2018-06-25,117373.61194500001,1,117387.901945,14.29,0.02181354565474506,0.5442857142857142,38.186813186813175,hold
2016,2018-06-26,117373.61194500001,1,117388.06194500001,14.45,0.02155285895975307,0.5428571428571427,36.619718309859145,hold
2017,2018-06-28,117387.47501000001,0,117387.47501000001,14.21,0.02204167464745764,0.5871428571428571,39.902676399026795,hold
2018,2018-06-29,117387.47501000001,0,117387.47501000001,14.28,0.021993971340602107,0.5978571428571428,39.3120393120393,hold
2019,2018-07-02,117387.47501000001,0,117387.47501000001,14.6,0.0208013484169471,0.6349999999999999,40.481927710843365,hold
2020,2018-07-03,117387.47501000001,0,117387.47501000001,14.1,0.020623213801411838,0.654285714285714,36.20689655172413,hold
2021,2018-07-05,117387.47501000001,0,117387.47501000001,14.61,0.020476313911567047,0.6557142857142856,36.88699360341151,hold
2022,2018-07-06,117387.47501000001,0,117387.47501000001,15.27,0.022255522058513444,0.6785714285714285,45.96153846153846,hold
2023,2018-07-09,81604.99271000002,2278,117369.59271000003,15.7,0.023572081509801356,0.6771428571428572,50.44722719141322,buy
2024,2018-07-10,81604.99271000002,2278,117437.93271000002,15.73,0.023536858567434076,0.6428571428571429,52.007299270073005,buy
2025,2018-07-11,81604.99271000002,2278,116913.99271000002,15.5,0.023749463797399638,0.6349999999999999,46.84014869888476,buy
2026,2018-07-12,96956.19327000002,1334,118660.37327000001,16.27,0.02474273472643848,0.6428571428571429,57.3170731707317,buy
2027,2018-07-13,105992.95263000001,780,118722.55263000002,16.32,0.024810289947814555,0.6292857142857144,59.32504440497336,buy
2028,2018-07-16,111190.55253000002,459,118626.35253000002,16.2,0.024756555010891374,0.55,70.02096436058699,buy
2029,2018-07-17,114356.96853000001,267,118762.46853000001,16.5,0.024732666149952422,0.5842857142857145,70.87576374745416,buy
2030,2018-07-18,116176.45833000001,156,118734.85833,16.4,0.02461504095670011,0.5342857142857146,78.55530474040629,buy
2031,2018-07-19,116176.45833000001,156,118697.41833000001,16.16,0.023570873964302148,0.5114285714285717,72.51732101616626,buy
2032,2018-07-20,116176.45833000001,156,118694.29833,16.14,0.02344503274403208,0.5078571428571433,71.72897196261682,buy
2033,2018-07-23,117217.21769,92,118714.05769,16.27,0.023137619281763392,0.48714285714285754,70.41564792176038,buy
2034,2018-07-24,117843.14457,54,118733.06457,16.48,0.019321709900009778,0.48571428571428626,81.3157894736842,buy
2035,2018-07-25,118237.857115,31,118770.12711500001,17.17,0.01921807897556624,0.4978571428571433,82.1608040201005,buy
