,date,cash,position,portfolio_value,close,signal
1944,2017-11-09,7555055.890000075,23808978,273025160.5900001,11.15,hold
1945,2017-11-10,7555055.890000075,23808978,273025160.5900001,11.15,hold
1946,2017-11-13,271120442.3500001,0,271120442.3500001,11.18,sell
1947,2017-11-14,271120442.3500001,0,271120442.3500001,11.07,sell
1948,2017-11-15,8133617.51000008,23735273,266848093.2100001,10.9,buy
1949,2017-11-16,8133617.51000008,23735273,276579555.1400001,11.31,buy
1950,2017-11-17,8133617.51000008,23735273,273731322.38000005,11.19,hold
1951,2017-11-20,8133617.51000008,23735273,273019264.19000006,11.16,buy
1952,2017-11-21,8133617.51000008,23735273,281326609.7400001,11.51,buy
1953,2017-11-22,8133617.51000008,23735273,282513373.3900001,11.56,buy
1954,2017-11-24,8133617.51000008,23735273,285598958.8800001,11.69,buy
1955,2017-11-27,8133617.51000008,23735273,285124253.4200001,11.67,hold
1956,2017-11-28,286311017.07000005,0,286311017.07000005,11.75,sell
1957,2017-11-29,286311017.07000005,0,286311017.07000005,11.15,sell
1958,2017-11-30,286311017.07000005,0,286311017.07000005,11.42,sell
1959,2017-12-01,286311017.07000005,0,286311017.07000005,11.27,sell
1960,2017-12-04,286311017.07000005,0,286311017.07000005,10.88,sell
1961,2017-12-05,286311017.07000005,0,286311017.07000005,10.9,sell
1962,2017-12-06,8589333.870000064,25133184,286059685.23,11.04,buy
1963,2017-12-07,8589333.870000064,25133184,288824335.4700001,11.15,buy
1964,2017-12-08,8589333.870000064,25133184,292594313.07000005,11.3,buy
1965,2017-12-11,8589333.870000064,25133184,299128940.9100001,11.56,buy
1966,2017-12-12,8589333.870000064,25133184,298123613.5500001,11.52,buy
1967,2017-12-13,8589333.870000064,25133184,299380272.75000006,11.57,buy
1968,2017-12-14,8589333.870000064,25133184,299128940.9100001,11.56,buy
1969,2017-12-15,8589333.870000064,25133184,308428218.99000007,11.93,buy
1970,2017-12-18,8589333.870000064,25133184,316219506.0300001,12.24,buy
1971,2017-12-19,8589333.870000064,25133184,311192869.23,12.04,hold
1972,2017-12-20,8589333.870000064,25133184,309936210.0300001,11.99,hold
1973,2017-12-21,8589333.870000064,25133184,309684878.19000006,11.98,hold
1974,2017-12-22,303904245.87000006,0,303904245.87000006,11.94,sell
1975,2017-12-26,303904245.87000006,0,303904245.87000006,11.75,sell
1976,2017-12-27,303904245.87000006,0,303904245.87000006,11.75,sell
1977,2017-12-28,303904245.87000006,0,303904245.87000006,11.78,sell
1978,2017-12-29,9117130.970000088,25109635,299384511.5700001,11.56,buy
1979,2018-01-02,9117130.970000088,25109635,314199196.2200001,12.15,buy
1980,2018-01-03,9117130.970000088,25109635,323238664.8200001,12.51,buy
1981,2018-01-04,9117130.970000088,25109635,324996339.2700001,12.58,buy
1982,2018-01-05,9117130.970000088,25109635,334538000.5700001,12.96,buy
1983,2018-01-08,9117130.970000088,25109635,338304445.82000005,13.11,buy
1984,2018-01-09,9117130.970000088,25109635,338555542.1700001,13.12,hold
1985,2018-01-10,9117130.970000088,25109635,336044578.6700001,13.02,buy
1986,2018-01-11,9117130.970000088,25109635,342573083.7700001,13.28,buy
1987,2018-01-12,9117130.970000088,25109635,349854877.9200001,13.57,buy
1988,2018-01-16,9117130.970000088,25109635,347092818.0700001,13.46,buy
1989,2018-01-17,9117130.970000088,25109635,357638864.7700001,13.88,buy
1990,2018-01-18,9117130.970000088,25109635,358141057.4700001,13.9,buy
1991,2018-01-19,9117130.970000088,25109635,361405310.0200001,14.03,buy
1992,2018-01-22,9117130.970000088,25109635,372453549.4200001,14.47,buy
1993,2018-01-23,9117130.970000088,25109635,381744114.37000006,14.84,buy
1994,2018-01-24,9117130.970000088,25109635,374211223.87000006,14.54,hold
1995,2018-01-25,9117130.970000088,25109635,373709031.1700001,14.52,buy
1996,2018-01-26,9117130.970000088,25109635,390030293.9200001,15.17,hold
1997,2018-01-29,374462320.2200001,0,374462320.2200001,14.96,sell
1998,2018-01-30,374462320.2200001,0,374462320.2200001,14.58,hold
1999,2018-01-31,374462320.2200001,0,374462320.2200001,14.76,sell
2000,2018-02-01,374462320.2200001,0,374462320.2200001,14.39,sell
2001,2018-02-02,374462320.2200001,0,374462320.2200001,13.51,sell
2002,2018-02-05,374462320.2200001,0,374462320.2200001,11.95,sell
2003,2018-02-06,374462320.2200001,0,374462320.2200001,12.88,sell
2004,2018-02-07,374462320.2200001,0,374462320.2200001,12.37,sell
2005,2018-02-08,374462320.2200001,0,374462320.2200001,10.83,sell
2006,2018-02-09,374462320.2200001,0,374462320.2200001,11.34,sell
2007,2018-02-12,11233870.350000083,30860531,380943031.7300001,11.98,buy
2008,2018-02-13,11233870.350000083,30860531,385263506.07000005,12.12,buy
2009,2018-02-14,11233870.350000083,30860531,407174483.0800001,12.83,buy
2010,2018-02-15,11233870.350000083,30860531,428159644.1600001,13.51,buy
2011,2018-02-16,11233870.350000083,30860531,423221959.20000005,13.35,buy
2012,2018-02-20,11233870.350000083,30860531,425382196.37000006,13.42,buy
2013,2018-02-21,11233870.350000083,30860531,421678932.6500001,13.3,hold
2014,2018-02-22,11233870.350000083,30860531,421678932.6500001,13.3,buy
2015,2018-02-23,11233870.350000083,30860531,446367357.45000005,14.1,buy
2016,2018-02-26,11233870.350000083,30860531,463649254.81000006,14.66,buy
2017,2018-02-27,11233870.350000083,30860531,447601778.6900001,14.14,hold
2018,2018-02-28,439578040.6300001,0,439578040.6300001,13.85,sell
2019,2018-03-01,439578040.6300001,0,439578040.6300001,13.19,sell
2020,2018-03-02,13187348.070000112,31915471,445641980.1200001,13.55,buy
2021,2018-03-05,13187348.070000112,31915471,459046477.9400001,13.97,buy
2022,2018-03-06,13187348.070000112,31915471,464791262.72000015,14.15,buy
2023,2018-03-07,13187348.070000112,31915471,468301964.5300001,14.26,buy
2024,2018-03-08,13187348.070000112,31915471,475004213.4400001,14.47,buy
2025,2018-03-09,13187348.070000112,31915471,501813209.0800001,15.31,buy
2026,2018-03-12,13187348.070000112,31915471,509153767.4100001,15.54,buy
2027,2018-03-13,13187348.070000112,31915471,491281103.65000015,14.98,hold
2028,2018-03-14,13187348.070000112,31915471,489366175.3900001,14.92,hold
2029,2018-03-15,490004484.8100001,0,490004484.8100001,14.86,sell
2030,2018-03-16,490004484.8100001,0,490004484.8100001,14.76,sell
2031,2018-03-19,490004484.8100001,0,490004484.8100001,13.83,sell
2032,2018-03-20,490004484.8100001,0,490004484.8100001,13.93,sell
2033,2018-03-21,490004484.8100001,0,490004484.8100001,13.73,sell
2034,2018-03-22,490004484.8100001,0,490004484.8100001,12.73,sell
2035,2018-03-23,490004484.8100001,0,490004484.8100001,11.7,sell
2036,2018-03-26,490004484.8100001,0,490004484.8100001,13.02,sell
2037,2018-03-27,490004484.8100001,0,490004484.8100001,11.77,sell
2038,2018-03-28,490004484.8100001,0,490004484.8100001,11.36,sell
2039,2018-03-29,490004484.8100001,0,490004484.8100001,11.99,sell
2040,2018-04-02,490004484.8100001,0,490004484.8100001,10.93,sell
2041,2018-04-03,14700139.7700001,44671461,519040934.46000004,11.29,buy
2042,2018-04-04,14700139.7700001,44671461,543163523.4000001,11.83,hold
2043,2018-04-05,534675945.8100001,0,534675945.8100001,12.01,sell
2044,2018-04-06,534675945.8100001,0,534675945.8100001,11.12,hold
2045,2018-04-09,16040285.080000162,43692979,511518666.9400002,11.34,buy
2046,2018-04-10,16040285.080000162,43692979,544288401.1900002,12.09,buy
2047,2018-04-11,16040285.080000162,43692979,535549805.39000016,11.89,buy
2048,2018-04-12,16040285.080000162,43692979,553463926.7800002,12.3,buy
2049,2018-04-13,16040285.080000162,43692979,545599190.5600002,12.12,buy
2050,2018-04-16,16040285.080000162,43692979,557396294.8900002,12.39,buy
2051,2018-04-17,16040285.080000162,43692979,591913748.3000002,13.18,buy
2052,2018-04-18,16040285.080000162,43692979,595846116.4100001,13.27,hold
2053,2018-04-19,575747346.0700002,0,575747346.0700002,12.91,sell
2054,2018-04-20,575747346.0700002,0,575747346.0700002,12.29,sell
2055,2018-04-23,575747346.0700002,0,575747346.0700002,12.2,sell
2056,2018-04-24,575747346.0700002,0,575747346.0700002,11.42,sell
2057,2018-04-25,17272420.670000196,46930666,555097853.0300002,11.46,buy
2058,2018-04-26,17272420.670000196,46930666,588418625.8900002,12.17,hold
2059,2018-04-27,593580999.1500002,0,593580999.1500002,12.2,sell
2060,2018-04-30,593580999.1500002,0,593580999.1500002,11.94,sell
2061,2018-05-01,593580999.1500002,0,593580999.1500002,12.33,hold
2062,2018-05-02,593580999.1500002,0,593580999.1500002,12.12,sell
2063,2018-05-03,17807439.23000014,48141602,601283655.4700001,12.12,buy
2064,2018-05-04,17807439.23000014,48141602,634019944.8300002,12.8,buy
2065,2018-05-07,17807439.23000014,48141602,648462425.4300001,13.1,buy
2066,2018-05-08,17807439.23000014,48141602,646536761.3500001,13.06,buy
2067,2018-05-09,17807439.23000014,48141602,667719066.2300001,13.5,buy
2068,2018-05-10,17807439.23000014,48141602,687938539.0700002,13.92,buy
2069,2018-05-11,17807439.23000014,48141602,685531458.9700001,13.87,buy
2070,2018-05-14,17807439.23000014,48141602,688901371.1100001,13.94,hold
2071,2018-05-15,17807439.23000014,48141602,667237650.2100002,13.49,hold
2072,2018-05-16,17807439.23000014,48141602,678791634.6900002,13.73,hold
2073,2018-05-17,663867738.0700002,0,663867738.0700002,13.58,sell
2074,2018-05-18,663867738.0700002,0,663867738.0700002,13.36,sell
2075,2018-05-21,663867738.0700002,0,663867738.0700002,13.59,sell
2076,2018-05-22,663867738.0700002,0,663867738.0700002,13.52,sell
2077,2018-05-23,19916032.75000024,46461162,663867738.0700002,13.86,buy
2078,2018-05-24,19916032.75000024,46461162,663403126.4500002,13.85,buy
2079,2018-05-25,19916032.75000024,46461162,665261572.9300003,13.89,hold
2080,2018-05-29,19916032.75000024,46461162,656898563.7700002,13.71,buy
2081,2018-05-30,19916032.75000024,46461162,670372300.7500002,14.0,buy
2082,2018-05-31,19916032.75000024,46461162,668978465.8900002,13.97,buy
2083,2018-06-01,19916032.75000024,46461162,699178221.1900002,14.62,buy
2084,2018-06-04,19916032.75000024,46461162,716833462.7500002,15.0,buy
2085,2018-06-05,19916032.75000024,46461162,723802637.0500003,15.15,buy
2086,2018-06-06,19916032.75000024,46461162,735417927.5500003,15.4,hold
2087,2018-06-07,19916032.75000024,46461162,718691909.2300003,15.04,hold
2088,2018-06-08,19916032.75000024,46461162,718691909.2300003,15.04,buy
2089,2018-06-11,19916032.75000024,46461162,723802637.0500003,15.15,buy
2090,2018-06-12,19916032.75000024,46461162,734953315.9300003,15.39,buy
2091,2018-06-13,19916032.75000024,46461162,734488704.3100003,15.38,buy
2092,2018-06-14,19916032.75000024,46461162,755860838.8300003,15.84,buy
2093,2018-06-15,19916032.75000024,46461162,748891664.5300002,15.69,hold
2094,2018-06-18,719156520.8500003,0,719156520.8500003,15.65,sell
2095,2018-06-19,21574708.05000019,44403680,710275784.8500001,15.51,buy
2096,2018-06-20,21574708.05000019,44403680,724928999.2500002,15.84,hold
2097,2018-06-21,713384042.4500002,0,713384042.4500002,15.43,sell
2098,2018-06-22,713384042.4500002,0,713384042.4500002,15.27,sell
2099,2018-06-25,713384042.4500002,0,713384042.4500002,14.29,sell
2100,2018-06-26,713384042.4500002,0,713384042.4500002,14.45,sell
2101,2018-06-27,713384042.4500002,0,713384042.4500002,13.87,sell
2102,2018-06-28,713384042.4500002,0,713384042.4500002,14.21,sell
2103,2018-06-29,713384042.4500002,0,713384042.4500002,14.28,sell
2104,2018-07-02,21401530.610000134,46882284,705882877.0100001,14.6,buy
2105,2018-07-03,21401530.610000134,46882284,682441735.0100001,14.1,buy
2106,2018-07-05,21401530.610000134,46882284,706351699.8500001,14.61,buy
2107,2018-07-06,21401530.610000134,46882284,737294007.2900001,15.27,buy
2108,2018-07-09,21401530.610000134,46882284,757453389.4100001,15.7,buy
2109,2018-07-10,21401530.610000134,46882284,758859857.9300002,15.73,hold
2110,2018-07-11,21401530.610000134,46882284,748076932.6100001,15.5,buy
2111,2018-07-12,21401530.610000134,46882284,784176291.2900001,16.27,buy
2112,2018-07-13,21401530.610000134,46882284,786520405.4900001,16.32,buy
2113,2018-07-16,21401530.610000134,46882284,780894531.4100001,16.2,hold
2114,2018-07-17,21401530.610000134,46882284,794959216.6100001,16.5,buy
2115,2018-07-18,21401530.610000134,46882284,790270988.21,16.4,hold
2116,2018-07-19,21401530.610000134,46882284,779019240.0500002,16.16,hold
2117,2018-07-20,771049251.7700001,0,771049251.7700001,16.14,sell
2118,2018-07-23,23131482.07000017,44545430,747885628.1700002,16.27,buy
2119,2018-07-24,23131482.07000017,44545430,757240168.4700001,16.48,buy
2120,2018-07-25,23131482.07000017,44545430,787976515.1700002,17.17,hold
2121,2018-07-26,767485617.3700002,0,767485617.3700002,16.42,sell
2122,2018-07-27,767485617.3700002,0,767485617.3700002,15.73,sell
2123,2018-07-30,767485617.3700002,0,767485617.3700002,15.06,sell
2124,2018-07-31,767485617.3700002,0,767485617.3700002,15.36,sell
2125,2018-08-01,23024582.57000017,48913340,784605286.3700002,15.57,buy
2126,2018-08-02,23024582.57000017,48913340,814931557.1700002,16.19,buy
2127,2018-08-03,23024582.57000017,48913340,821779424.7700001,16.33,buy
2128,2018-08-06,23024582.57000017,48913340,836453426.7700001,16.63,buy
2129,2018-08-07,23024582.57000017,48913340,844768694.5700002,16.8,buy
2130,2018-08-08,23024582.57000017,48913340,846725228.1700002,16.84,buy
2131,2018-08-09,23024582.57000017,48913340,845746961.3700002,16.82,hold
2132,2018-08-10,23024582.57000017,48913340,826670758.7700001,16.43,hold
2133,2018-08-13,833518626.3700002,0,833518626.3700002,16.39,sell
2134,2018-08-14,833518626.3700002,0,833518626.3700002,16.69,sell
2135,2018-08-15,833518626.3700002,0,833518626.3700002,16.08,sell
2136,2018-08-16,833518626.3700002,0,833518626.3700002,16.23,sell
2137,2018-08-17,833518626.3700002,0,833518626.3700002,16.23,sell
2138,2018-08-20,25005573.350000262,49480603,826096535.9200003,16.19,buy
2139,2018-08-21,25005573.350000262,49480603,834508238.4300002,16.36,buy
2140,2018-08-22,25005573.350000262,49480603,843909553.0000002,16.55,buy
2141,2018-08-23,25005573.350000262,49480603,839951104.7600002,16.47,buy
2142,2018-08-24,25005573.350000262,49480603,862712182.1400002,16.93,buy
2143,2018-08-27,25005573.350000262,49480603,887452483.6400002,17.43,buy
2144,2018-08-28,25005573.350000262,49480603,891410931.8800004,17.51,buy
2145,2018-08-29,25005573.350000262,49480603,921594099.7100003,18.12,buy
2146,2018-08-30,25005573.350000262,49480603,916646039.4100002,18.02,buy
2147,2018-08-31,25005573.350000262,49480603,919120069.5600003,18.07,hold
2148,2018-09-04,903286276.6000003,0,903286276.6000003,17.86,sell
2149,2018-09-05,903286276.6000003,0,903286276.6000003,17.15,sell
2150,2018-09-06,903286276.6000003,0,903286276.6000003,16.68,sell
2151,2018-09-07,903286276.6000003,0,903286276.6000003,16.52,sell
2152,2018-09-10,903286276.6000003,0,903286276.6000003,16.66,sell
2153,2018-09-11,27098603.960000277,51662009,906902617.2300004,17.03,buy
2154,2018-09-12,27098603.960000277,51662009,899669935.9700003,16.89,buy
2155,2018-09-13,27098603.960000277,51662009,925500940.4700003,17.39,hold
2156,2018-09-14,913618678.4000003,0,913618678.4000003,17.25,sell
2157,2018-09-17,913618678.4000003,0,913618678.4000003,16.52,sell
2158,2018-09-18,27408567.690000296,52345547,913095222.9300004,16.92,buy
2159,2018-09-19,27408567.690000296,52345547,911001401.0500002,16.88,buy
2160,2018-09-20,27408567.690000296,52345547,938744540.9600003,17.41,hold
2161,2018-09-21,905766846.3500004,0,905766846.3500004,17.13,sell
2162,2018-09-24,27173010.35000038,50932976,907294835.6300005,17.28,buy
2163,2018-09-25,27173010.35000038,50932976,910860143.9500004,17.35,buy
2164,2018-09-26,27173010.35000038,50932976,909841484.4300003,17.33,buy
2165,2018-09-27,27173010.35000038,50932976,934289312.9100003,17.81,buy
2166,2018-09-28,27173010.35000038,50932976,933270653.3900003,17.79,buy
2167,2018-10-01,27173010.35000038,50932976,938363950.9900004,17.89,hold
2168,2018-10-02,27173010.35000038,50932976,933270653.3900003,17.79,hold
2169,2018-10-03,924612047.4700004,0,924612047.4700004,17.84,sell
2170,2018-10-04,924612047.4700004,0,924612047.4700004,16.82,sell
2171,2018-10-05,924612047.4700004,0,924612047.4700004,16.19,sell
2172,2018-10-08,924612047.4700004,0,924612047.4700004,15.9,sell
2173,2018-10-09,924612047.4700004,0,924612047.4700004,16.02,sell
2174,2018-10-10,924612047.4700004,0,924612047.4700004,13.94,sell
2175,2018-10-11,924612047.4700004,0,924612047.4700004,13.38,sell
2176,2018-10-12,924612047.4700004,0,924612047.4700004,14.51,sell
2177,2018-10-15,27738373.950000405,62239672,896604195.0700004,13.96,buy
2178,2018-10-16,27738373.950000405,62239672,971291801.4700004,15.16,hold
2179,2018-10-17,962578247.3900003,0,962578247.3900003,15.21,sell
2180,2018-10-18,962578247.3900003,0,962578247.3900003,14.16,sell
2181,2018-10-19,962578247.3900003,0,962578247.3900003,14.1,sell
2182,2018-10-22,962578247.3900003,0,962578247.3900003,14.31,sell
2183,2018-10-23,962578247.3900003,0,962578247.3900003,14.15,sell
2184,2018-10-24,962578247.3900003,0,962578247.3900003,12.23,sell
2185,2018-10-25,962578247.3900003,0,962578247.3900003,13.48,sell
2186,2018-10-26,962578247.3900003,0,962578247.3900003,12.44,sell
2187,2018-10-29,962578247.3900003,0,962578247.3900003,11.77,sell
2188,2018-10-30,28877356.610000253,72888438,920302953.3500003,12.23,buy
2189,2018-10-31,28877356.610000253,72888438,980071472.5100003,13.05,buy
2190,2018-11-01,28877356.610000253,72888438,1021617882.1700002,13.62,buy
2191,2018-11-02,28877356.610000253,72888438,977155934.9900002,13.01,hold
2192,2018-11-05,28877356.610000253,72888438,967680438.0500003,12.88,buy
2193,2018-11-06,28877356.610000253,72888438,988089200.6900003,13.16,buy
2194,2018-11-07,28877356.610000253,72888438,1076284210.67,14.37,buy
2195,2018-11-08,28877356.610000253,72888438,1058062101.1700002,14.12,hold
2196,2018-11-09,985173663.1700002,0,985173663.1700002,13.4,sell
2197,2018-11-12,985173663.1700002,0,985173663.1700002,12.23,sell
2198,2018-11-13,985173663.1700002,0,985173663.1700002,12.22,sell
2199,2018-11-14,985173663.1700002,0,985173663.1700002,11.91,sell
2200,2018-11-15,985173663.1700002,0,985173663.1700002,12.55,sell
2201,2018-11-16,985173663.1700002,0,985173663.1700002,12.41,sell
2202,2018-11-19,985173663.1700002,0,985173663.1700002,11.22,sell
2203,2018-11-20,985173663.1700002,0,985173663.1700002,10.6,sell
2204,2018-11-21,985173663.1700002,0,985173663.1700002,10.84,sell
2205,2018-11-23,985173663.1700002,0,985173663.1700002,10.6,sell
2206,2018-11-26,29555219.670000196,85705690,999743630.4700003,11.32,buy
2207,2018-11-27,29555219.670000196,85705690,1010028313.2700001,11.44,buy
2208,2018-11-28,29555219.670000196,85705690,1103447515.3700004,12.53,buy
2209,2018-11-29,29555219.670000196,85705690,1093162832.5700002,12.41,buy
2210,2018-11-30,29555219.670000196,85705690,1115446311.9700003,12.67,buy
2211,2018-12-03,29555219.670000196,85705690,1171155010.4700003,13.32,hold
2212,2018-12-04,980888378.6700002,0,980888378.6700002,11.86,sell
2213,2018-12-06,980888378.6700002,0,980888378.6700002,12.03,sell
2214,2018-12-07,980888378.6700002,0,980888378.6700002,10.85,sell
2215,2018-12-10,980888378.6700002,0,980888378.6700002,11.19,sell
2216,2018-12-11,980888378.6700002,0,980888378.6700002,11.31,sell
2217,2018-12-12,980888378.6700002,0,980888378.6700002,11.6,sell
2218,2018-12-13,980888378.6700002,0,980888378.6700002,11.6,sell
2219,2018-12-14,980888378.6700002,0,980888378.6700002,10.72,sell
2220,2018-12-17,980888378.6700002,0,980888378.6700002,10.03,sell
2221,2018-12-18,980888378.6700002,0,980888378.6700002,10.2,sell
2222,2018-12-19,980888378.6700002,0,980888378.6700002,9.46,sell
2223,2018-12-20,980888378.6700002,0,980888378.6700002,9.08,sell
2224,2018-12-21,980888378.6700002,0,980888378.6700002,8.21,sell
2225,2018-12-24,980888378.6700002,0,980888378.6700002,7.6,sell
2226,2018-12-26,29426654.920000196,109995575,1014987006.9200003,8.96,buy
2227,2018-12-27,29426654.920000196,109995575,1029286431.6700002,9.09,buy
2228,2018-12-28,29426654.920000196,109995575,1024886608.6700003,9.05,buy
2229,2018-12-31,29426654.920000196,109995575,1047985679.4200002,9.26,hold
2230,2019-01-02,29426654.920000196,109995575,1062285104.1700003,9.39,hold
2231,2019-01-03,29426654.920000196,109995575,962189130.9200002,8.48,buy
2232,2019-01-04,29426654.920000196,109995575,1082084307.67,9.57,buy
2233,2019-01-07,29426654.920000196,109995575,1115082980.17,9.87,buy
2234,2019-01-08,29426654.920000196,109995575,1146981696.92,10.16,buy
2235,2019-01-09,29426654.920000196,109995575,1173380634.92,10.4,buy
2236,2019-01-10,29426654.920000196,109995575,1184380192.42,10.5,buy
2237,2019-01-11,29426654.920000196,109995575,1170080767.67,10.37,hold
2238,2019-01-14,29426654.920000196,109995575,1140381962.42,10.1,buy
2239,2019-01-15,29426654.920000196,109995575,1201979484.42,10.66,buy
2240,2019-01-16,29426654.920000196,109995575,1204179395.92,10.68,buy
2241,2019-01-17,29426654.920000196,109995575,1231678289.67,10.93,buy
2242,2019-01-18,29426654.920000196,109995575,1264676962.17,11.23,hold
2243,2019-01-22,29426654.920000196,109995575,1196479705.67,10.61,hold
2244,2019-01-23,29426654.920000196,109995575,1197579661.42,10.62,buy
2245,2019-01-24,29426654.920000196,109995575,1217378864.92,10.8,hold
2246,2019-01-25,1211879086.17,0,1211879086.17,11.19,sell
2247,2019-01-28,1211879086.17,0,1211879086.17,10.78,sell
2248,2019-01-29,36356372.890000105,108643504,1173853859.7700002,10.47,buy
2249,2019-01-30,36356372.890000105,108643504,1259682227.93,11.26,buy
2250,2019-01-31,36356372.890000105,108643504,1312917544.89,11.75,buy
2251,2019-02-01,36356372.890000105,108643504,1296621019.29,11.6,buy
2252,2019-02-04,36356372.890000105,108643504,1343337726.01,12.03,buy
2253,2019-02-05,36356372.890000105,108643504,1378103647.29,12.35,buy
2254,2019-02-06,36356372.890000105,108643504,1367239296.89,12.25,hold
2255,2019-02-07,1278151623.6100001,0,1278151623.6100001,11.75,sell
2256,2019-02-08,38344553.890000105,103836438,1264652886.67,11.81,buy
2257,2019-02-11,38344553.890000105,103836438,1261537793.53,11.78,buy
2258,2019-02-12,38344553.890000105,103836438,1314494376.91,12.29,buy
2259,2019-02-13,38344553.890000105,103836438,1316571105.67,12.31,hold
2260,2019-02-14,38344553.890000105,103836438,1321762927.57,12.36,buy
2261,2019-02-15,38344553.890000105,103836438,1337338393.27,12.51,buy
2262,2019-02-19,38344553.890000105,103836438,1344606943.93,12.58,buy
2263,2019-02-20,38344553.890000105,103836438,1343568579.5500002,12.57,hold
2264,2019-02-21,38344553.890000105,103836438,1329031478.23,12.43,buy
2265,2019-02-22,38344553.890000105,103836438,1357067316.49,12.7,buy
2266,2019-02-25,38344553.890000105,103836438,1371604417.8100002,12.84,buy
2267,2019-02-26,38344553.890000105,103836438,1375757875.3300002,12.88,hold
2268,2019-02-27,38344553.890000105,103836438,1371604417.8100002,12.84,hold
2269,2019-02-28,38344553.890000105,103836438,1363297502.77,12.76,buy
2270,2019-03-01,38344553.890000105,103836438,1390294976.65,13.02,buy
2271,2019-03-04,38344553.890000105,103836438,1390294976.65,13.02,buy
2272,2019-03-05,38344553.890000105,103836438,1393410069.7900002,13.05,hold
2273,2019-03-06,1359144045.2500002,0,1359144045.2500002,12.82,sell
2274,2019-03-07,1359144045.2500002,0,1359144045.2500002,12.36,sell
2275,2019-03-08,40774330.06000018,106063533,1344295150.63,12.29,buy
2276,2019-03-11,40774330.06000018,106063533,1424903435.7100003,13.05,buy
2277,2019-03-12,40774330.06000018,106063533,1448237412.97,13.27,buy
2278,2019-03-13,40774330.06000018,106063533,1477935202.2100003,13.55,buy
2279,2019-03-14,40774330.06000018,106063533,1471571390.2300003,13.49,buy
2280,2019-03-15,40774330.06000018,106063533,1507632991.4500003,13.83,buy
2281,2019-03-18,40774330.06000018,106063533,1521421250.7400002,13.96,buy
2282,2019-03-19,40774330.06000018,106063533,1536270145.3600001,14.1,buy
2283,2019-03-20,40774330.06000018,106063533,1552179675.3100002,14.25,buy
2284,2019-03-21,40774330.06000018,106063533,1622181607.0900002,14.91,hold
2285,2019-03-22,1501269179.47,0,1501269179.47,13.94,sell
2286,2019-03-25,1501269179.47,0,1501269179.47,13.85,hold
2287,2019-03-26,1501269179.47,0,1501269179.47,14.04,sell
2288,2019-03-27,1501269179.47,0,1501269179.47,13.77,sell
2289,2019-03-28,45038084.82999992,102841179,1469388413.9799998,13.85,buy
2290,2019-03-29,45038084.82999992,102841179,1501269179.47,14.16,buy
2291,2019-04-01,45038084.82999992,102841179,1558860239.71,14.72,buy
2292,2019-04-02,45038084.82999992,102841179,1575314828.35,14.88,buy
2293,2019-04-03,45038084.82999992,102841179,1602053534.8899999,15.14,buy
2294,2019-04-04,45038084.82999992,102841179,1599996711.31,15.12,buy
2295,2019-04-05,45038084.82999992,102841179,1623650182.4799998,15.35,buy
2296,2019-04-08,45038084.82999992,102841179,1635991123.96,15.47,buy
2297,2019-04-09,45038084.82999992,102841179,1618508123.53,15.3,buy
2298,2019-04-10,45038084.82999992,102841179,1643190006.4899998,15.54,buy
2299,2019-04-11,45038084.82999992,102841179,1631877476.8,15.43,buy
2300,2019-04-12,45038084.82999992,102841179,1651417300.81,15.62,buy
2301,2019-04-15,45038084.82999992,102841179,1652445712.6,15.63,buy
2302,2019-04-16,45038084.82999992,102841179,1667871889.4499998,15.78,buy
2303,2019-04-17,45038084.82999992,102841179,1684326478.09,15.94,buy
2304,2019-04-18,45038084.82999992,102841179,1689468537.04,15.99,hold
2305,2019-04-22,45038084.82999992,102841179,1702837890.31,16.12,buy
2306,2019-04-23,45038084.82999992,102841179,1766599421.2899997,16.74,buy
2307,2019-04-24,45038084.82999992,102841179,1749116420.86,16.57,buy
2308,2019-04-25,45038084.82999992,102841179,1768656244.8700001,16.76,hold
2309,2019-04-26,45038084.82999992,102841179,1774826715.61,16.82,hold
2310,2019-04-29,1741917538.33,0,1741917538.33,16.91,sell
2311,2019-04-30,1741917538.33,0,1741917538.33,16.52,hold
2312,2019-05-01,1741917538.33,0,1741917538.33,16.33,sell
2313,2019-05-02,1741917538.33,0,1741917538.33,16.13,hold
2314,2019-05-03,1741917538.33,0,1741917538.33,16.89,sell
2315,2019-05-06,1741917538.33,0,1741917538.33,16.59,sell
2316,2019-05-07,1741917538.33,0,1741917538.33,15.62,sell
2317,2019-05-08,1741917538.33,0,1741917538.33,15.49,sell
2318,2019-05-09,1741917538.33,0,1741917538.33,15.24,sell
2319,2019-05-10,1741917538.33,0,1741917538.33,15.29,sell
2320,2019-05-13,1741917538.33,0,1741917538.33,13.71,sell
2321,2019-05-14,52257535.94000006,121821197,1773591049.5500002,14.13,buy
2322,2019-05-15,52257535.94000006,121821197,1845465555.7800002,14.72,buy
2323,2019-05-16,52257535.94000006,121821197,1901503306.4,15.18,hold
2324,2019-05-17,1769936413.64,0,1769936413.64,14.71,sell
2325,2019-05-20,1769936413.64,0,1769936413.64,13.97,sell
2326,2019-05-21,1769936413.64,0,1769936413.64,14.39,sell
2327,2019-05-22,1769936413.64,0,1769936413.64,14.21,sell
2328,2019-05-23,1769936413.64,0,1769936413.64,13.54,sell
2329,2019-05-24,1769936413.64,0,1769936413.64,13.52,sell
2330,2019-05-28,1769936413.64,0,1769936413.64,13.37,sell
